rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total
CNG_Data2k_variance/files/Q00897.01-0000198577.PDF,Q00897.01-0000198577.PDF,.pdf,13978,ok,True,False,text,False,1,0,2,False,0,False,0-10,Address | Phone | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,no,4064,likely_non_responsive,"img_ocr:p1(1/1,+21chars)",False,False,0,1,1,1,0,1,5.399,True,False,False,stage1_nr,False,,,0,False,,False,,4064
CNG_Data2k_variance/files/Q00897.01-0000669108.MSG,Q00897.01-0000669108.MSG,.msg,315392,ok,True,False,text,False,0,1,3,False,0,False,0-10,Phone,True,Contact Information,False,,ambiguous,True,no,3719,likely_non_responsive,,False,False,0,0,0,0,0,0,1.297,True,False,False,stage1_nr,False,,,0,False,,False,,3719
CNG_Data2k_variance/files/Q00897.01-0000293090.PDF,Q00897.01-0000293090.PDF,.pdf,144514,ok,True,False,text,False,7,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.465,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000737466.MSG,Q00897.01-0000737466.MSG,.msg,108544,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,4045,standard,,False,False,0,0,0,0,0,0,2.759,False,False,True,,True,likely_no,no,4107,False,likely_non_responsive,True,,8152
CNG_Data2k_variance/files/Q00897.01-0000681448.MSG,Q00897.01-0000681448.MSG,.msg,179200,ok,True,False,text,False,0,3,5,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,6343,standard,,False,False,0,0,0,0,0,0,4.353,False,False,True,,True,likely_no,no,6420,False,likely_non_responsive,True,,12763
CNG_Data2k_variance/files/Q00897.01-0000116631.PDF,Q00897.01-0000116631.PDF,.pdf,354017,ok,True,True,text,True,4,0,329,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,20329,likely_non_responsive,bde_llm_count,True,True,4,0,0,0,0,1,12.583,True,False,False,stage1_nr,False,,,0,False,,False,,20329
CNG_Data2k_variance/files/Q00897.01-0000871126.PDF,Q00897.01-0000871126.PDF,.pdf,1426871,ok,True,True,text,True,1,0,1,False,1,False,0-10,Name | Address,True,Contact Information,False,,ambiguous,True,yes,9102,standard,bde_llm_count,True,True,1,0,0,0,0,1,8.743,False,False,True,,True,clear_yes,yes,5019,False,standard,False,,14121
CNG_Data2k_variance/files/Q00897.01-0000662583.0001.PDF,Q00897.01-0000662583.0001.PDF,.pdf,538201,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Health,True,Health-Related Information,False,,ambiguous,True,no,4763,likely_non_responsive,,True,True,2,0,0,0,0,1,6.85,True,False,False,stage1_nr,False,,,0,False,,False,,4763
CNG_Data2k_variance/files/Q00897.01-0000022192.XLSX,Q00897.01-0000022192.XLSX,.xlsx,35022,ok,True,True,text,True,6,0,307,False,0,False,100+,Money/Amount | Credentials | Work-Related,False,Financial Account Information | Access Credentials | Work-Related Information,False,,ambiguous,True,yes,7548,standard,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,4.637,False,False,True,,True,likely_yes,yes,4241,True,structured_bde,False,,11789
CNG_Data2k_variance/files/Q00897.01-0000614359.0001.XLSX,Q00897.01-0000614359.0001.XLSX,.xlsx,85762,ok,True,True,text,True,1,0,0,False,0,False,0-10,,False,,False,,ambiguous,True,no,8460,structured_unreadable,bde_llm_count,False,False,0,0,0,0,0,0,3.926,False,False,True,,True,clear_no,no,4705,False,likely_non_responsive,True,,13165
CNG_Data2k_variance/files/Q00897.01-0000757615.MSG,Q00897.01-0000757615.MSG,.msg,102400,ok,True,False,text,False,0,0,1,False,0,False,0-10,Money/Amount | Demographic | Work-Related,False,Financial Account Information | Demographic Information | Work-Related Information,False,,ambiguous,True,no,6628,likely_non_responsive,,False,False,0,0,0,0,0,0,3.195,True,False,False,stage1_nr,False,,,0,False,,False,,6628
CNG_Data2k_variance/files/Q00897.01-0000730158.MSG,Q00897.01-0000730158.MSG,.msg,159232,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email,True,Contact Information,False,,ambiguous,True,no,4224,likely_non_responsive,,False,False,0,0,0,0,0,0,1.502,True,False,False,stage1_nr,False,,,0,False,,False,,4224
CNG_Data2k_variance/files/Q00897.01-0000365786.MSG,Q00897.01-0000365786.MSG,.msg,155136,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4055,likely_non_responsive,,False,False,0,0,0,0,0,0,1.694,True,False,False,stage1_nr,False,,,0,False,,False,,4055
CNG_Data2k_variance/files/Q00897.01-0000139083.PDF,Q00897.01-0000139083.PDF,.pdf,2070660,ok,True,True,text,True,15,0,234,False,2,False,100+,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,20695,standard,bde_llm_count,True,True,15,0,0,0,0,1,13.812,False,False,True,,True,likely_no,no,10732,True,likely_non_responsive,True,,31427
CNG_Data2k_variance/files/Q00897.01-0000646611.MSG,Q00897.01-0000646611.MSG,.msg,110080,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Phone,True,Contact Information,False,,ambiguous,True,no,6002,likely_non_responsive,,False,False,0,0,0,0,0,0,1.262,True,False,False,stage1_nr,False,,,0,False,,False,,6002
CNG_Data2k_variance/files/Q00897.01-0000775040.MSG,Q00897.01-0000775040.MSG,.msg,77824,ok,True,False,text,False,0,2,8,False,4,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,10457,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.51,False,False,True,,True,likely_no,no,5692,False,likely_non_responsive,True,,16149
CNG_Data2k_variance/files/Q00897.01-0000441703.MSG,Q00897.01-0000441703.MSG,.msg,288768,ok,True,False,text,False,0,1,2,False,0,False,0-10,Name | Address | Email | Phone | Card/Transaction | Account Balance,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,3921,standard,,False,False,0,0,0,0,0,0,3.322,False,False,True,,True,borderline,no,3963,False,likely_non_responsive,True,,7884
CNG_Data2k_variance/files/Q00897.01-0000905558.PDF,Q00897.01-0000905558.PDF,.pdf,648479,ok,True,False,text,False,69,0,62,False,5,False,50-100,Address | Phone | SSN | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,14172,standard,bde_llm_count,False,False,0,0,0,0,0,0,15.499,False,False,True,,True,clear_yes,yes,15096,True,bde,False,,29268
CNG_Data2k_variance/files/Q00897.01-0000236522.0002.XLSX,Q00897.01-0000236522.0002.XLSX,.xlsx,56849,ok,True,True,text,True,1,0,1,False,0,False,0-10,SSN | Money/Amount,True,Government-Issued Identification | Financial Account Information,False,,clear_responsive,False,,3330,standard,bde_llm_count,False,False,0,0,0,0,0,0,3.046,False,False,True,,True,clear_no,no,4253,False,likely_non_responsive,True,,7583
CNG_Data2k_variance/files/Q00897.01-0000657440.MSG,Q00897.01-0000657440.MSG,.msg,188416,ok,True,False,text,False,0,0,8,False,7,False,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,11819,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.659,False,False,True,,True,likely_no,no,6370,False,likely_non_responsive,True,,18189
CNG_Data2k_variance/files/Q00897.01-0000094370.PDF,Q00897.01-0000094370.PDF,.pdf,38645,ok,True,False,text,False,2,0,2,False,0,False,0-10,Name | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4049,likely_non_responsive,,False,False,0,0,0,0,0,0,0.992,True,False,False,stage1_nr,False,,,0,False,,False,,4049
CNG_Data2k_variance/files/Q00897.01-0000659807.MSG,Q00897.01-0000659807.MSG,.msg,603648,ok,True,False,text,False,0,3,2,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,3815,standard,,False,False,0,0,0,0,0,0,5.686,False,False,True,,True,clear_no,no,3893,False,likely_non_responsive,True,,7708
CNG_Data2k_variance/files/Q00897.01-0000498399.MSG,Q00897.01-0000498399.MSG,.msg,29696,ok,True,False,text,False,0,0,17,False,5,False,10-20,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,9721,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.292,False,False,True,,True,likely_yes,yes,5310,False,standard,False,,15031
CNG_Data2k_variance/files/Q00897.01-0000831333.MSG,Q00897.01-0000831333.MSG,.msg,69120,ok,True,False,text,False,0,0,3,False,0,False,0-10,Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4160,likely_non_responsive,,False,False,0,0,0,0,0,0,2.092,True,False,False,stage1_nr,False,,,0,False,,False,,4160
CNG_Data2k_variance/files/Q00897.01-0000576043.0001.PNG,Q00897.01-0000576043.0001.PNG,.png,2931170,ok,True,True,text,True,1,0,51,False,0,False,50-100,Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,12602,likely_non_responsive,bde_llm_count,True,True,1,0,0,0,0,1,9.634,True,False,False,stage1_nr,False,,,0,False,,False,,12602
CNG_Data2k_variance/files/Q00897.01-0000295207.PDF,Q00897.01-0000295207.PDF,.pdf,506074,ok,True,True,text,True,1,0,5,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,6583,likely_non_responsive,bde_llm_count,True,True,1,0,0,0,0,1,7.738,True,False,False,stage1_nr,False,,,0,False,,False,,6583
CNG_Data2k_variance/files/Q00897.01-0000254590.PDF,Q00897.01-0000254590.PDF,.pdf,99142,ok,True,False,text,False,3,0,1,False,0,False,0-10,Name | Address | Email | Phone | Bank/Account Number | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,4582,standard,,False,False,0,0,0,0,0,0,2.881,False,False,True,,True,likely_yes,yes,4620,False,standard,False,,9202
CNG_Data2k_variance/files/Q00897.01-0000754177.MSG,Q00897.01-0000754177.MSG,.msg,111104,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Money/Amount | Demographic | Work-Related,True,Contact Information | Financial Account Information | Demographic Information | Work-Related Information,False,,ambiguous,True,no,7052,likely_non_responsive,,False,False,0,0,0,0,0,0,3.746,True,False,False,stage1_nr,False,,,0,False,,False,,7052
CNG_Data2k_variance/files/Q00897.01-0000392793.MSG,Q00897.01-0000392793.MSG,.msg,145408,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4545,standard,,False,False,0,0,0,0,0,0,5.85,False,False,True,,True,likely_no,no,4623,False,likely_non_responsive,True,,9168
CNG_Data2k_variance/files/Q00897.01-0000330511.PDF,Q00897.01-0000330511.PDF,.pdf,391216,ok,True,False,text,False,4,0,1,False,0,False,0-10,Name | Address | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4295,standard,,False,False,0,0,0,0,0,0,2.597,False,False,True,,True,likely_no,no,4382,False,likely_non_responsive,True,,8677
CNG_Data2k_variance\files\Q00897.01-0000341540.DOC,Q00897.01-0000341540.DOC,.doc,186414,ok,True,False,text,False,0,0,6,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4678,standard,,False,False,0,0,0,0,0,0,2.738,False,False,True,,True,clear_yes,yes,4730,False,standard,False,,9408
CNG_Data2k_variance/files/Q00897.01-0000307404.MSG,Q00897.01-0000307404.MSG,.msg,146432,ok,True,False,text,False,0,2,9,False,6,False,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,13985,standard,bde_llm_count,False,False,0,0,0,0,0,0,7.484,False,False,True,,True,likely_yes,yes,7426,False,standard,False,,21411
CNG_Data2k_variance/files/Q00897.01-0000808346.0001.DOCX,Q00897.01-0000808346.0001.DOCX,.docx,22626,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Address,True,Contact Information,False,,ambiguous,True,no,5320,likely_non_responsive,,False,False,0,0,0,0,0,0,3.839,True,False,False,stage1_nr,False,,,0,False,,False,,5320
CNG_Data2k_variance/files/Q00897.01-0000613673.0001.XLSX,Q00897.01-0000613673.0001.XLSX,.xlsx,22066,ok,True,True,text,True,2,0,151,False,0,False,100+,Address,True,Contact Information,False,,ambiguous,True,no,8458,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.641,True,False,False,stage1_nr,False,,,0,False,,False,,8458
CNG_Data2k_variance/files/Q00897.01-0000546996.0001.CSV,Q00897.01-0000546996.0001.CSV,.csv,127460,ok,True,True,text,True,0,0,524,False,0,False,100+,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,17298,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.905,True,False,False,stage1_nr,False,,,0,False,,False,,17298
CNG_Data2k_variance/files/Q00897.01-0000000712.PDF,Q00897.01-0000000712.PDF,.pdf,428996,ok,True,True,text,True,5,0,66,False,2,False,50-100,Name | Address | Phone | SSN | Date of Birth | Card Expiry/CVV | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Birth Information | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,6315,standard,bde_llm_count,True,True,5,0,0,0,0,1,10.725,False,False,True,,True,clear_yes,yes,7147,True,structured_bde,False,,13462
CNG_Data2k_variance/files/Q00897.01-0000865162.PDF,Q00897.01-0000865162.PDF,.pdf,103532,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,4119,standard,,False,False,0,0,0,0,0,0,2.448,False,False,True,,True,clear_yes,yes,4154,False,standard,False,,8273
CNG_Data2k_variance/files/Q00897.01-0000422168.MSG,Q00897.01-0000422168.MSG,.msg,251392,ok,True,False,text,False,0,2,5,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,5787,standard,,False,False,0,0,0,0,0,0,3.705,False,False,True,,True,likely_no,no,5823,False,likely_non_responsive,True,,11610
CNG_Data2k_variance/files/Q00897.01-0000372456.MSG,Q00897.01-0000372456.MSG,.msg,172544,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Address | Email | Phone | Card Expiry/CVV | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4330,likely_non_responsive,,False,False,0,0,0,0,0,0,61.221,True,False,False,stage1_nr,False,,,0,False,,False,,4330
CNG_Data2k_variance/files/Q00897.01-0000304935.XLSX,Q00897.01-0000304935.XLSX,.xlsx,136832,ok,True,True,text,True,12,0,1044,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,6986,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.554,True,False,False,stage1_nr,False,,,0,False,,False,,6986
CNG_Data2k_variance/files/Q00897.01-0000288951.XLSX,Q00897.01-0000288951.XLSX,.xlsx,30217,ok,True,True,text,True,6,0,71,False,0,False,50-100,Phone | Payment Card | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,15372,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.937,True,False,False,stage1_nr,False,,,0,False,,False,,15372
CNG_Data2k_variance/files/Q00897.01-0000675430.MSG,Q00897.01-0000675430.MSG,.msg,15490560,ok,True,False,text,False,0,7,4,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4214,standard,,False,False,0,0,0,0,0,0,6.309,False,False,True,,True,likely_no,no,4274,False,likely_non_responsive,True,,8488
CNG_Data2k_variance/files/Q00897.01-0000910281.PDF,Q00897.01-0000910281.PDF,.pdf,539082,ok,True,False,text,False,130,0,96,False,96,True,50-100,Address | Phone | SSN | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,True,,clear_responsive,False,,12648,bde,"img_ocr:p1,p1,p1,p1,p1,p1,p2,p2(8/9,+189chars) bde_llm_count_roster",False,False,0,9,9,8,0,9,45.487,False,True,True,,True,clear_yes,yes,13743,True,bde,False,,26391
CNG_Data2k_variance/files/Q00897.01-0000916029.PDF,Q00897.01-0000916029.PDF,.pdf,267387,ok,True,False,text,False,2,0,3,False,0,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4332,standard,,False,False,0,0,0,0,0,0,4.396,False,False,True,,True,clear_no,no,4372,False,likely_non_responsive,True,,8704
CNG_Data2k_variance/files/Q00897.01-0000399406.MSG,Q00897.01-0000399406.MSG,.msg,167424,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Bank/Account Number,True,Financial Account Information,False,,ambiguous,True,yes,6403,standard,,False,False,0,0,0,0,0,0,4.167,False,False,True,,True,likely_no,no,6476,False,likely_non_responsive,True,,12879
CNG_Data2k_variance/files/Q00897.01-0000891229.PDF,Q00897.01-0000891229.PDF,.pdf,11872,ok,True,False,text,False,1,0,1,False,0,False,0-10,Phone,True,Contact Information,False,,ambiguous,True,yes,3831,standard,,False,False,0,0,0,0,0,0,3.224,False,False,True,,True,borderline,no,3907,False,likely_non_responsive,True,,7738
CNG_Data2k_variance/files/Q00897.01-0000872791.PDF,Q00897.01-0000872791.PDF,.pdf,4657364,ok,True,True,text,True,10,0,321,False,2,False,100+,Name | Address | Money/Amount | Credentials | Health,True,Contact Information | Financial Account Information | Access Credentials | Health-Related Information,False,,ambiguous,True,yes,22162,standard,bde_llm_count,True,True,10,0,0,0,0,1,27.486,False,False,True,,True,likely_no,no,11571,True,likely_non_responsive,True,,33733
CNG_Data2k_variance/files/Q00897.01-0000139039.PDF,Q00897.01-0000139039.PDF,.pdf,2667654,ok,True,True,text,True,15,0,216,False,0,False,100+,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,20029,standard,bde_llm_count,True,True,15,0,0,0,0,1,12.444,False,False,True,,True,clear_yes,yes,10475,True,structured_bde,False,,30504
CNG_Data2k_variance/files/Q00897.01-0000908126.PDF,Q00897.01-0000908126.PDF,.pdf,397356,ok,True,False,text,False,96,0,1,False,0,False,0-10,Name | Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,16110,standard,,False,False,0,0,0,0,0,0,8.036,False,False,True,,True,clear_yes,yes,16179,False,standard,False,,32289
CNG_Data2k_variance/files/Q00897.01-0000723505.MSG,Q00897.01-0000723505.MSG,.msg,399872,ok,True,False,text,False,0,0,1,False,0,False,0-10,Money/Amount | Health | Work-Related,False,Financial Account Information | Health-Related Information | Work-Related Information,False,,ambiguous,True,no,7491,likely_non_responsive,,False,False,0,0,0,0,0,0,60.093,True,False,False,stage1_nr,False,,,0,False,,False,,7491
CNG_Data2k_variance/files/Q00897.01-0000109435.XLSX,Q00897.01-0000109435.XLSX,.xlsx,17031,ok,True,True,text,True,2,0,114,False,1,False,100+,,False,,False,,ambiguous,True,no,7140,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,3.541,True,False,False,stage1_nr,False,,,0,False,,False,,7140
CNG_Data2k_variance/files/Q00897.01-0000397536.0001.0009.XLSX,Q00897.01-0000397536.0001.0009.XLSX,.xlsx,158458,ok,True,True,text,True,15,0,55,False,0,False,50-100,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,8126,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,2.36,True,False,False,stage1_nr,False,,,0,False,,False,,8126
CNG_Data2k_variance/files/Q00897.01-0000562049.0001.PDF,Q00897.01-0000562049.0001.PDF,.pdf,20970,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.021,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000020737.XLSX,Q00897.01-0000020737.XLSX,.xlsx,21156,ok,True,True,text,True,3,0,63,False,8,True,50-100,Name | Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,10539,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,5.126,False,True,True,,True,clear_yes,yes,5741,True,structured_bde,False,,16280
CNG_Data2k_variance/files/Q00897.01-0000114821.PDF,Q00897.01-0000114821.PDF,.pdf,16654,ok,True,False,text,False,9,0,1,False,0,False,0-10,Card/Transaction | Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,no,8524,likely_non_responsive,,False,False,0,0,0,0,0,0,1.602,True,False,False,stage1_nr,False,,,0,False,,False,,8524
CNG_Data2k_variance/files/Q00897.01-0000912407.PDF,Q00897.01-0000912407.PDF,.pdf,47034,ok,True,True,text,True,2,0,35,False,1,False,20-50,Name | SSN | Money/Amount,True,Government-Issued Identification | Financial Account Information,False,,clear_responsive,False,,3695,standard,bde_llm_count,True,True,2,0,0,0,0,1,8.85,False,False,True,,True,clear_yes,yes,4544,False,standard,False,,8239
CNG_Data2k_variance/files/Q00897.01-0000657341.0001.XLSX,Q00897.01-0000657341.0001.XLSX,.xlsx,15872,ok,True,True,text,True,1,0,1,False,0,False,0-10,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,7799,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,3.533,True,False,False,stage1_nr,False,,,0,False,,False,,7799
CNG_Data2k_variance/files/Q00897.01-0000675480.MSG,Q00897.01-0000675480.MSG,.msg,422912,ok,True,False,text,False,0,4,3,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,5502,standard,,False,False,0,0,0,0,0,0,3.499,False,False,True,,True,likely_yes,yes,5566,False,standard,False,,11068
CNG_Data2k_variance/files/Q00897.01-0000819611.MSG,Q00897.01-0000819611.MSG,.msg,47616,ok,True,False,text,False,0,0,11,False,2,False,10-20,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,14963,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.151,False,False,True,,True,likely_yes,yes,7926,False,standard,False,,22889
