rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total
Q00897.01-0000003106.PDF,Q00897.01-0000003106.PDF,.pdf,543165,ok,False,False,image_only,False,1,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,6.593,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000003223.PDF,Q00897.01-0000003223.PDF,.pdf,5581979,ok,False,False,image_only,False,6,0,0,False,0,False,,,False,,False,5-10 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,6.493,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000005040.PDF,Q00897.01-0000005040.PDF,.pdf,61096,ok,True,False,text,False,9,0,2,False,0,False,0-10,Address | Email | Phone | Date of Birth | Card Expiry/CVV | Money/Amount | Family | Work-Related,True,Contact Information | Birth Information | Financial Account Information | Family Information | Work-Related Information,False,,ambiguous,False,,0,standard,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,1.052,False,False,True,,False,,yes,0,False,standard,False,llm_failed:AuthenticationError,0
Q00897.01-0000005103.PDF,Q00897.01-0000005103.PDF,.pdf,219897,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.915,True,False,False,stage1_nr,False,,,0,False,,False,,0
Q00897.01-0000005150.PDF,Q00897.01-0000005150.PDF,.pdf,156126,ok,True,False,text,False,4,0,1,False,0,False,0-10,Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,False,,0,likely_non_responsive,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,0.896,True,False,False,stage1_nr,False,,,0,False,,False,,0
Q00897.01-0000004333.PDF,Q00897.01-0000004333.PDF,.pdf,187489,ok,False,False,image_only,False,2,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,6.698,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000005462.PDF,Q00897.01-0000005462.PDF,.pdf,214436,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,1.047,True,False,False,stage1_nr,False,,,0,False,,False,,0
Q00897.01-0000004662.PDF,Q00897.01-0000004662.PDF,.pdf,61855,ok,False,False,image_only,False,1,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,7.1,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000004740.PDF,Q00897.01-0000004740.PDF,.pdf,76911,ok,False,False,image_only,False,1,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,7.103,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000005919.PDF,Q00897.01-0000005919.PDF,.pdf,54963,ok,True,False,text,False,9,0,3,False,0,False,0-10,Address | Email | Phone | Card Expiry/CVV | Money/Amount | Family | Work-Related,True,Contact Information | Financial Account Information | Family Information | Work-Related Information,False,,ambiguous,False,,0,standard,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,1.163,False,False,True,,False,,yes,0,False,standard,False,llm_failed:AuthenticationError,0
Q00897.01-0000005550.PDF,Q00897.01-0000005550.PDF,.pdf,70931,ok,False,False,image_only,False,1,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,5.896,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000005965.PDF,Q00897.01-0000005965.PDF,.pdf,91993,ok,False,False,image_only,False,1,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,5.118,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000006157.PDF,Q00897.01-0000006157.PDF,.pdf,73882,ok,False,False,image_only,False,1,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,4.966,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000006263.PDF,Q00897.01-0000006263.PDF,.pdf,168545,ok,True,False,text,False,1,0,2,False,0,False,0-10,Name | Phone | SSN,True,Contact Information | Government-Issued Identification,False,,clear_responsive,False,,0,standard,,False,False,0,0,0,0,0,0,1.161,False,False,True,,False,,yes,0,False,standard,False,llm_failed:AuthenticationError,0
Q00897.01-0000005773.PDF,Q00897.01-0000005773.PDF,.pdf,1333018,ok,False,False,image_only,False,2,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,9.541,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000005595.PDF,Q00897.01-0000005595.PDF,.pdf,1651395,ok,False,False,image_only,False,2,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,10.378,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000006641.PDF,Q00897.01-0000006641.PDF,.pdf,92356,ok,True,False,text,False,1,0,1,False,0,False,0-10,Work-Related,False,Work-Related Information,False,,ambiguous,False,,0,likely_non_responsive,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,0.636,True,False,False,stage1_nr,False,,,0,False,,False,,0
Q00897.01-0000006642.PDF,Q00897.01-0000006642.PDF,.pdf,106534,ok,True,False,text,False,1,0,1,False,0,False,0-10,Work-Related,False,Work-Related Information,False,,ambiguous,False,,0,likely_non_responsive,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,1.356,True,False,False,stage1_nr,False,,,0,False,,False,,0
Q00897.01-0000006714.PDF,Q00897.01-0000006714.PDF,.pdf,102096,ok,True,False,text,False,3,0,1,False,0,False,0-10,Address | Phone,True,Contact Information,False,,ambiguous,False,,0,standard,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,1.625,False,False,True,,False,,yes,0,False,standard,False,llm_failed:AuthenticationError,0
Q00897.01-0000007285.XLSX,Q00897.01-0000007285.XLSX,.xlsx,16036,ok,True,True,text,True,1,0,7,False,0,False,0-10,SSN | Money/Amount | Work-Related,True,Government-Issued Identification | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,0,standard,bde_count_failed:AuthenticationError,False,False,0,0,0,0,0,0,0.426,False,False,True,,False,,yes,0,False,standard,False,llm_failed:AuthenticationError,0
Q00897.01-0000007625.CSV,Q00897.01-0000007625.CSV,.csv,3738073,ok,True,True,text,True,0,0,23160,False,0,True,100+,SSN | Money/Amount,True,Government-Issued Identification | Financial Account Information,True,,clear_responsive,False,,0,structured_bde,bde_count_failed:AuthenticationError,False,False,0,0,0,0,0,0,1.423,False,True,True,,False,,yes,0,True,structured_bde,False,llm_failed:AuthenticationError,0
Q00897.01-0000007836.PDF,Q00897.01-0000007836.PDF,.pdf,77929,ok,True,False,text,False,1,0,1,False,0,False,0-10,Work-Related,False,Work-Related Information,False,,ambiguous,False,,0,likely_non_responsive,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,1.833,True,False,False,stage1_nr,False,,,0,False,,False,,0
Q00897.01-0000007840.PDF,Q00897.01-0000007840.PDF,.pdf,108577,ok,True,False,text,False,1,0,1,False,0,False,0-10,Work-Related,False,Work-Related Information,False,,ambiguous,False,,0,likely_non_responsive,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,1.239,True,False,False,stage1_nr,False,,,0,False,,False,,0
Q00897.01-0000006848.PDF,Q00897.01-0000006848.PDF,.pdf,409903,ok,False,False,image_only,False,3,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,6.96,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000007976.PDF,Q00897.01-0000007976.PDF,.pdf,1265604,ok,False,False,image_only,False,3,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,6.166,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000008588.PDF,Q00897.01-0000008588.PDF,.pdf,122232,ok,False,False,image_only,False,1,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,10.768,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000008810.PDF,Q00897.01-0000008810.PDF,.pdf,97727,ok,True,False,text,False,2,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.805,True,False,False,stage1_nr,False,,,0,False,,False,,0
Q00897.01-0000008669.PDF,Q00897.01-0000008669.PDF,.pdf,46268,ok,False,False,image_only,False,2,0,0,False,0,False,,,False,,False,1-4 pages,,False,,0,nonsearchable_sample,ocr_failed:ClientAuthenticationError,True,False,0,0,0,0,0,1,10.522,False,False,False,not_searchable,False,,,0,False,,False,,0
Q00897.01-0000009270.PDF,Q00897.01-0000009270.PDF,.pdf,429143,ok,True,False,text,False,3,0,1,False,0,False,0-10,Name | Money/Amount | Work-Related,True,Financial Account Information | Work-Related Information,False,,ambiguous,False,,0,standard,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,3.419,False,False,True,,False,,yes,0,False,standard,False,llm_failed:AuthenticationError,0
Q00897.01-0000009338.PDF,Q00897.01-0000009338.PDF,.pdf,470357,ok,True,False,text,False,3,0,4,False,0,False,0-10,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,False,,0,standard,llm_failed:AuthenticationError,False,False,0,0,0,0,0,0,2.26,False,False,True,,False,,yes,0,False,standard,False,llm_failed:AuthenticationError,0
pii_job.json,pii_job.json,.json,20,no_parser,False,False,unknown,False,0,0,0,False,0,False,,,False,,False,,,False,,0,needs_parser,unsupported_ext,False,False,0,0,0,0,0,0,0.017,False,False,False,no_parser,False,,,0,False,,False,,0
Q00897.01-0000820566.0001.DOCX,Q00897.01-0000820566.0001.DOCX,.docx,71115,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Phone | Bank/Account Number,True,Contact Information | Financial Account Information,False,,ambiguous,False,,0,standard,,False,False,0,0,0,0,0,0,0.226,False,False,True,,False,,yes,0,False,standard,False,no_llm:rules_fallback,0
Q00897.01-0000820803.0001.XLS,Q00897.01-0000820803.0001.XLS,.xls,55808,ok,True,True,text,True,1,0,126,False,0,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,False,,0,structured_bde,roster_by_rowcount,False,False,0,0,0,0,0,0,65.958,False,True,True,,False,,yes,0,True,structured_bde,False,no_llm:rules_fallback,0
Q00897.01-0000821182.0001.XLS,Q00897.01-0000821182.0001.XLS,.xls,62464,ok,True,True,text,True,3,0,244,False,0,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,False,,0,structured_bde,roster_by_rowcount,False,False,0,0,0,0,0,0,64.442,False,True,True,,False,,yes,0,True,structured_bde,False,no_llm:rules_fallback,0
Files\Q00897.01-0000820566.0001.DOCX,Q00897.01-0000820566.0001.DOCX,.docx,71115,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Phone | Bank/Account Number,True,Contact Information | Financial Account Information,False,,ambiguous,False,,0,standard,,False,False,0,0,0,0,0,0,0.254,False,False,True,,False,,yes,0,False,standard,False,no_llm:rules_fallback,0
Q00873.01-0000197712.XLS,Q00873.01-0000197712.XLS,.xls,1843712,ok,True,True,text,True,2,0,3287,False,0,True,100+,Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,True,,ambiguous,False,,0,structured_bde,roster_by_rowcount,False,False,0,0,0,0,0,0,72.998,False,True,True,,False,,yes,0,True,structured_bde,False,no_llm:rules_fallback,0
Q00897.01-0000822060.0001.DOC,Q00897.01-0000822060.0001.DOC,.doc,338432,ok,True,False,text,False,0,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,85.426,True,False,False,stage1_nr,False,,,0,False,,False,,0
Files\Q00873.01-0000197712.XLS,Q00873.01-0000197712.XLS,.xls,1843712,ok,True,True,text,True,2,0,3287,False,0,True,100+,Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,True,,ambiguous,False,,0,structured_bde,roster_by_rowcount,False,False,0,0,0,0,0,0,31.103,False,True,True,,False,,yes,0,True,structured_bde,False,no_llm:rules_fallback,0
Files\Q00897.01-0000820803.0001.XLS,Q00897.01-0000820803.0001.XLS,.xls,55808,ok,True,True,text,True,1,0,126,False,0,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,False,,0,structured_bde,roster_by_rowcount,False,False,0,0,0,0,0,0,33.974,False,True,True,,False,,yes,0,True,structured_bde,False,no_llm:rules_fallback,0
Files\Q00897.01-0000821182.0001.XLS,Q00897.01-0000821182.0001.XLS,.xls,62464,ok,True,True,text,True,3,0,244,False,0,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,False,,0,structured_bde,roster_by_rowcount,False,False,0,0,0,0,0,0,46.964,False,True,True,,False,,yes,0,True,structured_bde,False,no_llm:rules_fallback,0
Files\Q00897.01-0000822060.0001.DOC,Q00897.01-0000822060.0001.DOC,.doc,338432,ok,True,False,text,False,0,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,54.627,True,False,False,stage1_nr,False,,,0,False,,False,,0
