rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total
STS_2k_new/files/Q00873.01-0000043751.XLSX,Q00873.01-0000043751.XLSX,.xlsx,26110,ok,True,True,text,True,1,0,76,False,26,True,50-100,SSN | Money/Amount | Health,True,Government-Issued Identification | Financial Account Information | Health-Related Information,True,,clear_responsive,False,,5821,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,8.509,False,True,True,,True,clear_yes,yes,6841,True,structured_bde,False,,12662
STS_2k_new/files/Q00873.01-0001288807.XLSM,Q00873.01-0001288807.XLSM,.xlsm,75027,ok,True,True,text,True,3,0,676,False,676,True,100+,Name | Work-Related,False,Work-Related Information,True,,ambiguous,True,yes,10480,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,5.701,False,True,True,,True,clear_yes,yes,5857,True,structured_bde,False,,16337
STS_2k_new/files/Q00873.01-0000565722.CSV,Q00873.01-0000565722.CSV,.csv,107650,ok,True,True,text,True,0,0,135,False,135,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,8771,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.803,False,True,True,,True,clear_yes,yes,10037,True,structured_bde,False,,18808
STS_2k_new/files/Q00873.01-0000543874.CSV,Q00873.01-0000543874.CSV,.csv,138796,ok,True,True,text,True,0,0,198,False,198,True,100+,Name | Address | Email | Phone | Demographic | Work-Related,True,Contact Information | Demographic Information | Work-Related Information,True,,ambiguous,True,yes,18635,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,6.756,False,True,True,,True,clear_yes,yes,10039,True,structured_bde,False,,28674
STS_2k_new/files/Q00873.01-0000397359.csv,Q00873.01-0000397359.csv,.csv,550645,ok,True,True,text,True,0,0,831,False,831,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,8976,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.698,False,True,True,,True,clear_yes,yes,10239,True,structured_bde,False,,19215
STS_2k_new/files/Q00873.01-0000412297.CSV,Q00873.01-0000412297.CSV,.csv,96937,ok,True,True,text,True,0,0,817,False,817,True,100+,Name | Work-Related,False,Work-Related Information,True,,ambiguous,True,yes,6528,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,6.996,False,True,True,,True,clear_yes,yes,3975,True,structured_bde,False,,10503
STS_2k_new/files/Q00873.01-0000198298.XLSX,Q00873.01-0000198298.XLSX,.xlsx,56962,ok,True,True,text,True,4,0,147,False,147,True,100+,Name | Address | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,6056,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,5.786,False,True,True,,True,clear_yes,yes,3659,True,structured_bde,False,,9715
STS_2k_new/files/Q00873.01-0000565534.csv,Q00873.01-0000565534.csv,.csv,88277,ok,True,True,text,True,0,0,110,False,110,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,8702,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.534,False,True,True,,True,clear_yes,yes,9999,True,structured_bde,False,,18701
STS_2k_new/files/Q00873.01-0000365814.csv,Q00873.01-0000365814.csv,.csv,600696,ok,True,True,text,True,0,0,862,False,862,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9088,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.349,False,True,True,,True,clear_yes,yes,10305,True,structured_bde,False,,19393
STS_2k_new/files/Q00873.01-0000980879.XLSX,Q00873.01-0000980879.XLSX,.xlsx,166531,ok,True,True,text,True,1,0,1059,False,1059,True,100+,Name | Card/Transaction | Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,6578,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,3.546,False,True,True,,True,clear_yes,yes,3879,True,structured_bde,False,,10457
STS_2k_new/files/Q00873.01-0000278890.CSV,Q00873.01-0000278890.CSV,.csv,82908,ok,True,True,text,True,0,0,124,False,124,True,100+,Name | Address | Email | Phone | SSN | Payment Card | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9517,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.069,False,True,True,,True,clear_yes,yes,10803,True,structured_bde,False,,20320
STS_2k_new/files/Q00873.01-0000417596.CSV,Q00873.01-0000417596.CSV,.csv,104492,ok,True,True,text,True,0,0,882,False,882,True,100+,Name | Work-Related,False,Work-Related Information,True,,ambiguous,True,yes,6587,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,6.586,False,True,True,,True,clear_yes,yes,4002,True,structured_bde,False,,10589
STS_2k_new/files/Q00873.01-0001237612.PDF,Q00873.01-0001237612.PDF,.pdf,582954,ok,True,False,text,False,127,0,117,False,117,True,100+,Name | Work-Related,True,Work-Related Information,True,,ambiguous,True,yes,22669,bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,77.049,False,True,True,,True,clear_yes,yes,12042,True,bde,False,,34711
STS_2k_new/files/Q00873.01-0000421066.csv,Q00873.01-0000421066.csv,.csv,48900,ok,True,True,text,True,0,0,64,False,64,True,50-100,Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,8957,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.413,False,True,True,,True,clear_yes,yes,10212,True,structured_bde,False,,19169
STS_2k_new/files/Q00873.01-0001091230.XLSX,Q00873.01-0001091230.XLSX,.xlsx,85124,ok,True,True,text,True,5,0,253,False,253,True,100+,Name | Address | Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,12264,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.204,False,True,True,,True,clear_yes,yes,6754,True,structured_bde,False,,19018
STS_2k_new/files/Q00873.01-0000488364.CSV,Q00873.01-0000488364.CSV,.csv,89318,ok,True,True,text,True,0,0,125,False,125,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9155,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.475,False,True,True,,True,clear_yes,yes,10443,True,structured_bde,False,,19598
STS_2k_new/files/Q00873.01-0000398796.csv,Q00873.01-0000398796.csv,.csv,269606,ok,True,True,text,True,0,0,392,False,392,True,100+,Name | Address | Email | Phone | SSN | Payment Card | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9076,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.927,False,True,True,,True,clear_yes,yes,10309,True,structured_bde,False,,19385
STS_2k_new/files/Q00873.01-0000544391.csv,Q00873.01-0000544391.csv,.csv,114099,ok,True,True,text,True,0,0,142,False,142,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,8744,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.397,False,True,True,,True,clear_yes,yes,9975,True,structured_bde,False,,18719
STS_2k_new/files/Q00873.01-0000265504.CSV,Q00873.01-0000265504.CSV,.csv,153076,ok,True,True,text,True,0,0,230,False,230,True,100+,Name | Address | Email | Phone | SSN | Payment Card | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9573,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.179,False,True,True,,True,clear_yes,yes,10848,True,structured_bde,False,,20421
STS_2k_new/files/Q00873.01-0000377154.CSV,Q00873.01-0000377154.CSV,.csv,171428,ok,True,True,text,True,0,0,256,False,256,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9220,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.476,False,True,True,,True,clear_yes,yes,10459,True,structured_bde,False,,19679
STS_2k_new/files/Q00873.01-0000227251.CSV,Q00873.01-0000227251.CSV,.csv,5177158,ok,True,True,text,True,0,0,8354,False,8354,True,100+,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,20099,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,5.847,False,True,True,,True,clear_yes,yes,10707,True,structured_bde,False,,30806
STS_2k_new/files/Q00873.01-0000430330.CSV,Q00873.01-0000430330.CSV,.csv,74610,ok,True,True,text,True,0,0,630,False,51,True,100+,Name | Work-Related,False,Work-Related Information,True,,ambiguous,True,yes,6501,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,67.942,False,True,True,,True,clear_yes,yes,3937,True,structured_bde,False,,10438
STS_2k_new\files\Q00873.01-0000589942.XLS,Q00873.01-0000589942.XLS,.xls,48710,ok,True,True,text,True,1,0,368,False,368,True,100+,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,16847,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,5.725,False,True,True,,True,clear_yes,yes,9094,True,structured_bde,False,,25941
STS_2k_new/files/Q00873.01-0000458071.csv,Q00873.01-0000458071.csv,.csv,499747,ok,True,True,text,True,0,0,707,False,707,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9074,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.884,False,True,True,,True,clear_yes,yes,10385,True,structured_bde,False,,19459
STS_2k_new/files/Q00873.01-0001025889.XLSX,Q00873.01-0001025889.XLSX,.xlsx,115944,ok,True,True,text,True,3,0,860,False,0,False,100+,,False,,False,,ambiguous,True,no,3756,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,1.662,True,False,False,stage1_nr,False,,,0,False,,False,,3756
STS_2k_new/files/Q00873.01-0000269177.CSV,Q00873.01-0000269177.CSV,.csv,62776,ok,True,True,text,True,0,0,86,False,86,True,50-100,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9026,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.008,False,True,True,,True,clear_yes,yes,10268,True,structured_bde,False,,19294
STS_2k_new/files/Q00873.01-0000405877.CSV,Q00873.01-0000405877.CSV,.csv,543517,ok,True,True,text,True,0,0,823,False,823,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9170,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,66.057,False,True,True,,True,clear_yes,yes,10398,True,structured_bde,False,,19568
STS_2k_new/files/Q00873.01-0000368742.CSV,Q00873.01-0000368742.CSV,.csv,121888,ok,True,True,text,True,0,0,1027,False,1027,True,100+,Work-Related,False,Work-Related Information,True,,ambiguous,False,,2729,structured_bde,roster_by_rowcount llm_failed:RateLimitError bde_llm_count_roster,False,False,0,0,0,0,0,0,65.316,False,True,True,,True,clear_yes,yes,3923,True,structured_bde,False,,6652
STS_2k_new/files/Q00873.01-0000431316.CSV,Q00873.01-0000431316.CSV,.csv,37977,ok,True,True,text,True,0,0,51,False,0,True,50-100,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,0,structured_bde,roster_by_rowcount bde_count_failed:RateLimitError,False,False,0,0,0,0,0,0,2.355,False,True,True,,False,,yes,0,True,structured_bde,False,llm_failed:RateLimitError,0
STS_2k_new/files/Q00873.01-0000373807.csv,Q00873.01-0000373807.csv,.csv,124975,ok,True,True,text,True,0,0,155,False,155,True,100+,Name | Address | Email | Phone | Demographic | Work-Related,True,Contact Information | Demographic Information | Work-Related Information,True,,ambiguous,True,yes,18574,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,6.537,False,True,True,,True,clear_yes,yes,9976,True,structured_bde,False,,28550
STS_2k_new/files/Q00873.01-0000415530.csv,Q00873.01-0000415530.csv,.csv,514114,ok,True,True,text,True,0,0,777,False,777,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9128,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.369,False,True,True,,True,clear_yes,yes,10354,True,structured_bde,False,,19482
STS_2k_new/files/Q00873.01-0000402012.csv,Q00873.01-0000402012.csv,.csv,436483,ok,True,True,text,True,0,0,646,False,646,True,100+,Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,8883,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.061,False,True,True,,True,clear_yes,yes,10134,True,structured_bde,False,,19017
STS_2k_new/files/Q00873.01-0000430652.CSV,Q00873.01-0000430652.CSV,.csv,305684,ok,True,True,text,True,0,0,422,False,422,True,100+,Name | Address | Email | Phone | SSN | Payment Card | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Demographic Information | Work-Related Information,True,,clear_responsive,False,,8783,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,64.44,False,True,True,,True,clear_yes,yes,10015,True,structured_bde,False,,18798
STS_2k_new/files/Q00873.01-0000366702.CSV,Q00873.01-0000366702.CSV,.csv,491982,ok,True,True,text,True,0,0,745,False,0,True,100+,Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,0,structured_bde,bde_count_failed:RateLimitError,False,False,0,0,0,0,0,0,1.833,False,True,True,,False,,yes,0,True,structured_bde,False,llm_failed:RateLimitError,0
STS_2k_new/files/Q00873.01-0001042500.XLSX,Q00873.01-0001042500.XLSX,.xlsx,77842,ok,True,True,text,True,1,0,1585,False,1585,True,100+,Name | Phone,True,Contact Information,True,,ambiguous,True,yes,4567,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,5.748,False,True,True,,True,clear_yes,yes,2965,True,structured_bde,False,,7532
STS_2k_new\files\Q00873.01-0000255102.XLS,Q00873.01-0000255102.XLS,.xls,41022,ok,True,True,text,True,1,0,592,False,592,True,100+,Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,4820,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,3.101,False,True,True,,True,clear_yes,yes,2969,True,structured_bde,False,,7789
STS_2k_new/files/Q00873.01-0000608341.XLSX,Q00873.01-0000608341.XLSX,.xlsx,56894,ok,True,True,text,True,9,0,458,False,458,True,100+,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,12531,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,6.187,False,True,True,,True,clear_yes,yes,6936,True,structured_bde,False,,19467
STS_2k_new/files/Q00873.01-0000433022.csv,Q00873.01-0000433022.csv,.csv,450492,ok,True,True,text,True,0,0,671,False,671,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9026,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,63.749,False,True,True,,True,clear_yes,yes,10267,True,structured_bde,False,,19293
STS_2k_new\files\Q00873.01-0000618942.XLS,Q00873.01-0000618942.XLS,.xls,29016,ok,True,True,text,True,1,0,115,False,25,True,100+,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,12746,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,6.845,False,True,True,,True,clear_yes,yes,6967,True,structured_bde,False,,19713
STS_2k_new/files/Q00873.01-0000177950.XLSX,Q00873.01-0000177950.XLSX,.xlsx,259663,ok,True,True,text,True,6,0,59,False,59,True,50-100,Phone | Payment Card | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,no,5372,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.584,False,True,True,,True,clear_no,no,3261,True,likely_non_responsive,True,,8633
STS_2k_new/files/Q00873.01-0000257733.XLSX,Q00873.01-0000257733.XLSX,.xlsx,54679,ok,True,True,text,True,1,0,533,False,533,True,100+,Name | Work-Related,False,Work-Related Information,True,,ambiguous,True,yes,7851,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,7.352,False,True,True,,True,clear_yes,yes,4615,True,structured_bde,False,,12466
STS_2k_new/files/Q00873.01-0000354300.CSV,Q00873.01-0000354300.CSV,.csv,80176,ok,True,True,text,True,0,0,677,False,677,True,100+,Name | Work-Related,False,Work-Related Information,True,,ambiguous,True,yes,6549,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,7.255,False,True,True,,True,clear_yes,yes,3959,True,structured_bde,False,,10508
STS_2k_new/files/Q00873.01-0000448054.csv,Q00873.01-0000448054.csv,.csv,383917,ok,True,True,text,True,0,0,563,False,563,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,8909,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.02,False,True,True,,True,clear_yes,yes,10219,True,structured_bde,False,,19128
STS_2k_new/files/Q00873.01-0000241196.XLSX,Q00873.01-0000241196.XLSX,.xlsx,168547,ok,True,True,text,True,24,0,507,False,0,False,100+,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,5230,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,2.188,True,False,False,stage1_nr,False,,,0,False,,False,,5230
STS_2k_new/files/Q00873.01-0001032325.XLSX,Q00873.01-0001032325.XLSX,.xlsx,1523694,ok,True,True,text,True,2,0,3517,False,3517,True,100+,Name,False,,True,,ambiguous,True,yes,3791,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,6.676,False,True,True,,True,clear_no,no,2580,True,likely_non_responsive,True,,6371
STS_2k_new/files/Q00873.01-0000587916.PDF,Q00873.01-0000587916.PDF,.pdf,799160,ok,True,True,text,True,15,0,329,False,329,True,100+,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,21392,structured_bde,bde_llm_count_roster,True,True,15,0,0,0,0,1,13.102,False,True,True,,True,clear_yes,yes,11286,True,structured_bde,False,,32678
STS_2k_new/files/Q00873.01-0000398481.csv,Q00873.01-0000398481.csv,.csv,556258,ok,True,True,text,True,0,0,844,False,844,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9168,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.301,False,True,True,,True,clear_yes,yes,10400,True,structured_bde,False,,19568
STS_2k_new/files/Q00873.01-0000331072.csv,Q00873.01-0000331072.csv,.csv,47200,ok,True,True,text,True,0,0,59,False,59,True,50-100,Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9175,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,2.096,False,True,True,,False,,yes,0,True,structured_bde,False,llm_failed:RateLimitError,9175
STS_2k_new/files/Q00873.01-0000360622.CSV,Q00873.01-0000360622.CSV,.csv,82000,ok,True,True,text,True,0,0,692,False,692,True,100+,Name | Work-Related,False,Work-Related Information,True,,ambiguous,True,yes,6515,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,7.204,False,True,True,,True,clear_yes,yes,3939,True,structured_bde,False,,10454
STS_2k_new/files/Q00873.01-0000291646.CSV,Q00873.01-0000291646.CSV,.csv,125049,ok,True,True,text,True,0,0,185,False,185,True,100+,Name | Address | Email | Phone | SSN | Demographic | Work-Related,True,Contact Information | Government-Issued Identification | Demographic Information | Work-Related Information,True,,clear_responsive,False,,9514,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,64.153,False,True,True,,True,clear_yes,yes,10745,True,structured_bde,False,,20259
STS_2k_new\files\Q00873.01-0000255152.XLS,Q00873.01-0000255152.XLS,.xls,136840,ok,True,True,text,True,1,0,2897,False,2897,True,100+,Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,4788,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,3.917,False,True,True,,True,clear_yes,yes,2972,True,structured_bde,False,,7760
STS_2k_new\files\Q00873.01-0000617298.XLS,Q00873.01-0000617298.XLS,.xls,67749,ok,True,True,text,True,8,0,460,False,33,True,100+,Name | Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,True,,ambiguous,True,yes,13634,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,5.693,False,True,True,,True,clear_yes,yes,7464,True,structured_bde,False,,21098
