rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total
CNG_Data2k/files/Q00897.01-0000625693.MSG,Q00897.01-0000625693.MSG,.msg,40448,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Email | Phone,True,Contact Information,False,,ambiguous,True,no,4151,likely_non_responsive,,False,False,0,0,0,0,0,0,1.395,True,False,False,stage1_nr,False,,,0,False,,False,,4151
CNG_Data2k/files/Q00897.01-0000580561.0001.CSV,Q00897.01-0000580561.0001.CSV,.csv,9958870,ok,True,True,text,True,0,0,48144,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,15767,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,4.218,True,False,False,stage1_nr,False,,,0,False,,False,,15767
CNG_Data2k/files/Q00897.01-0000000101.PDF,Q00897.01-0000000101.PDF,.pdf,959519,ok,True,False,text,False,1,0,3,False,0,False,0-10,Name | Address | Email | Phone | SSN | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,0,standard,,False,False,0,0,0,0,0,0,3.903,False,False,True,,True,clear_yes,yes,4436,False,standard,False,,4436
CNG_Data2k/files/Q00897.01-0000120385.PDF,Q00897.01-0000120385.PDF,.pdf,1532898,ok,True,True,text,True,15,0,83,False,3,False,50-100,Name | Address | Email | Phone | Tax ID | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,False,,ambiguous,True,yes,19532,standard,bde_llm_count,True,True,15,0,0,0,0,1,10.968,False,False,True,,True,clear_no,no,10244,True,likely_non_responsive,True,,29776
CNG_Data2k/files/Q00897.01-0000834425.MSG,Q00897.01-0000834425.MSG,.msg,1974784,error,False,False,,False,0,0,0,False,0,False,,,False,,False,,,False,,0,review_error,MalformedRtf,False,False,0,0,0,0,0,0,1.018,False,False,False,extract_error,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000755993.MSG,Q00897.01-0000755993.MSG,.msg,70656,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,no,4097,likely_non_responsive,,False,False,0,0,0,0,0,0,1.515,True,False,False,stage1_nr,False,,,0,False,,False,,4097
CNG_Data2k/files/Q00897.01-0000912012.PDF,Q00897.01-0000912012.PDF,.pdf,20142,ok,True,True,text,True,2,0,18,False,1,False,10-20,Address | Phone | SSN | Date of Birth,True,Contact Information | Government-Issued Identification | Birth Information,False,,clear_responsive,False,,3382,standard,bde_llm_count_roster,True,True,2,0,0,0,0,1,7.591,False,False,True,,True,clear_yes,yes,4235,False,standard,False,,7617
CNG_Data2k/files/Q00897.01-0000533419.0001.CSV,Q00897.01-0000533419.0001.CSV,.csv,121448,ok,True,True,text,True,0,0,613,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,15032,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,62.36,True,False,False,stage1_nr,False,,,0,False,,False,,15032
CNG_Data2k/files/Q00897.01-0000729929.MSG,Q00897.01-0000729929.MSG,.msg,199168,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Phone,True,Contact Information,False,,ambiguous,True,no,4365,likely_non_responsive,,False,False,0,0,0,0,0,0,2.335,True,False,False,stage1_nr,False,,,0,False,,False,,4365
CNG_Data2k/files/Q00897.01-0000791661.0001.PDF,Q00897.01-0000791661.0001.PDF,.pdf,4855564,ok,True,False,text,False,11,0,4,False,0,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,9009,standard,,True,True,11,0,0,0,0,1,11.422,False,False,True,,True,clear_yes,yes,9094,False,standard,False,,18103
CNG_Data2k/files/Q00897.01-0000831260.0001.XLSX,Q00897.01-0000831260.0001.XLSX,.xlsx,266781,ok,True,True,text,True,7,0,69,False,69,True,50-100,Name | Card/Transaction,False,Financial Account Information,True,,ambiguous,True,yes,8720,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,7.018,False,True,True,,True,likely_no,no,4803,True,likely_non_responsive,True,,13523
CNG_Data2k/files/Q00897.01-0000652909.MSG,Q00897.01-0000652909.MSG,.msg,656896,ok,True,False,text,False,0,17,3,False,0,False,0-10,Name | Phone,True,Contact Information,False,,ambiguous,True,no,3793,likely_non_responsive,,False,False,0,0,0,0,0,0,1.333,True,False,False,stage1_nr,False,,,0,False,,False,,3793
CNG_Data2k/files/Q00897.01-0000896379.PDF,Q00897.01-0000896379.PDF,.pdf,19605,ok,True,False,text,False,3,0,2,False,0,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,5918,standard,,False,False,0,0,0,0,0,0,2.385,False,False,True,,True,likely_no,no,5994,False,likely_non_responsive,True,,11912
CNG_Data2k/files/Q00897.01-0000546230.0001.XLSX,Q00897.01-0000546230.0001.XLSX,.xlsx,72790,ok,True,True,text,True,1,0,66,False,0,False,50-100,Phone | Payment Card | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,17855,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,6.211,True,False,False,stage1_nr,False,,,0,False,,False,,17855
CNG_Data2k/files/Q00897.01-0000290146.XLSX,Q00897.01-0000290146.XLSX,.xlsx,116421,ok,True,True,text,True,4,0,526,False,526,True,100+,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,8917,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,8.007,False,True,True,,True,clear_yes,yes,5076,True,structured_bde,False,,13993
CNG_Data2k/files/Q00897.01-0000638255.MSG,Q00897.01-0000638255.MSG,.msg,193024,ok,True,False,text,False,0,2,9,False,3,False,0-10,Name | Email | Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,22690,standard,bde_llm_count,False,False,0,0,0,0,0,0,4.852,False,False,True,,True,likely_yes,yes,11830,False,standard,False,,34520
CNG_Data2k/files/Q00897.01-0000727141.MSG,Q00897.01-0000727141.MSG,.msg,169472,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Email | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4171,likely_non_responsive,,False,False,0,0,0,0,0,0,1.592,True,False,False,stage1_nr,False,,,0,False,,False,,4171
CNG_Data2k/files/Q00897.01-0000390053.MSG,Q00897.01-0000390053.MSG,.msg,80384,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Email,True,Contact Information,False,,ambiguous,True,yes,3901,standard,,False,False,0,0,0,0,0,0,2.772,False,False,True,,True,borderline,no,3958,False,likely_non_responsive,True,,7859
CNG_Data2k/files/Q00897.01-0000100092.XLSX,Q00897.01-0000100092.XLSX,.xlsx,51071,ok,True,True,text,True,11,0,256,False,0,False,100+,Payment Card | Money/Amount,True,Financial Account Information,False,,ambiguous,True,no,8454,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.184,True,False,False,stage1_nr,False,,,0,False,,False,,8454
CNG_Data2k/files/Q00897.01-0000288615.PDF,Q00897.01-0000288615.PDF,.pdf,3399728,ok,True,False,text,False,9,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,"img_ocr:p2,p4(2/2,+34chars)",False,False,0,2,2,2,0,2,14.294,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000707553.MSG,Q00897.01-0000707553.MSG,.msg,217088,ok,True,False,text,False,0,0,2,False,0,False,0-10,Address | Email | Phone | Money/Amount | Credentials,True,Contact Information | Financial Account Information | Access Credentials,False,,ambiguous,True,no,3957,likely_non_responsive,,False,False,0,0,0,0,0,0,2.109,True,False,False,stage1_nr,False,,,0,False,,False,,3957
CNG_Data2k/files/Q00897.01-0000294399.PDF,Q00897.01-0000294399.PDF,.pdf,1404386,ok,True,False,text,False,10,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,1.489,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000504343.MSG,Q00897.01-0000504343.MSG,.msg,97280,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Email | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,no,4126,likely_non_responsive,,False,False,0,0,0,0,0,0,2.381,True,False,False,stage1_nr,False,,,0,False,,False,,4126
CNG_Data2k/files/Q00897.01-0000600743.0001.PDF,Q00897.01-0000600743.0001.PDF,.pdf,20965,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.019,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000011189.PDF,Q00897.01-0000011189.PDF,.pdf,103120,ok,True,False,text,False,1,0,2,False,0,False,0-10,Name | Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,5566,standard,,False,False,0,0,0,0,0,0,2.883,False,False,True,,True,likely_yes,yes,5602,False,standard,False,,11168
CNG_Data2k/files/Q00897.01-0000869273.PDF,Q00897.01-0000869273.PDF,.pdf,28241,ok,True,False,text,False,1,0,2,False,0,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4452,likely_non_responsive,,False,False,0,0,0,0,0,0,1.125,True,False,False,stage1_nr,False,,,0,False,,False,,4452
CNG_Data2k/files/Q00897.01-0000616029.MSG,Q00897.01-0000616029.MSG,.msg,117248,ok,True,False,text,False,0,1,3,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,4198,standard,,False,False,0,0,0,0,0,0,4.636,False,False,True,,True,likely_no,no,4206,False,likely_non_responsive,True,,8404
CNG_Data2k/files/Q00897.01-0000828651.0001.XLSX,Q00897.01-0000828651.0001.XLSX,.xlsx,23918,ok,True,True,text,True,2,0,165,False,165,True,100+,Address | Card/Transaction,True,Contact Information | Financial Account Information,True,,ambiguous,True,no,8105,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,63.264,False,True,True,,True,clear_no,no,4492,True,likely_non_responsive,True,,12597
CNG_Data2k/files/Q00897.01-0000328155.PDF,Q00897.01-0000328155.PDF,.pdf,300879,ok,True,False,text,False,4,0,5,False,0,False,0-10,Name | Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,5029,likely_non_responsive,,True,True,4,0,0,0,0,1,6.894,True,False,False,stage1_nr,False,,,0,False,,False,,5029
CNG_Data2k/files/Q00897.01-0000508376.0002.PDF,Q00897.01-0000508376.0002.PDF,.pdf,106035,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Address,True,Contact Information,False,,ambiguous,True,yes,4991,standard,,True,True,1,0,0,0,0,1,66.76,False,False,True,,True,clear_yes,yes,5037,False,standard,False,,10028
CNG_Data2k/files/Q00897.01-0000262508.PDF,Q00897.01-0000262508.PDF,.pdf,806041,ok,True,False,text,False,337,0,329,False,0,False,100+,Address | Phone | Payment Card | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,28571,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,9.368,True,False,False,stage1_nr,False,,,0,False,,False,,28571
CNG_Data2k/files/Q00897.01-0000702934.0003.DOCX,Q00897.01-0000702934.0003.DOCX,.docx,26949,ok,True,False,text,False,0,0,1,False,0,False,0-10,Health,False,Health-Related Information,False,,ambiguous,True,no,5367,likely_non_responsive,,False,False,0,0,0,0,0,0,0.941,True,False,False,stage1_nr,False,,,0,False,,False,,5367
CNG_Data2k/files/Q00897.01-0000019934.XLSX,Q00897.01-0000019934.XLSX,.xlsx,22965,ok,True,True,text,True,3,0,85,False,5,True,50-100,Name | Money/Amount,False,Financial Account Information,True,,ambiguous,True,yes,12162,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,4.326,False,True,True,,True,clear_yes,yes,6559,True,structured_bde,False,,18721
CNG_Data2k/files/Q00897.01-0000498395.MSG,Q00897.01-0000498395.MSG,.msg,56320,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Phone | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,no,4827,likely_non_responsive,,False,False,0,0,0,0,0,0,3.735,True,False,False,stage1_nr,False,,,0,False,,False,,4827
CNG_Data2k/files/Q00897.01-0000834641.MSG,Q00897.01-0000834641.MSG,.msg,148480,ok,True,False,text,False,0,1,10,False,6,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,15464,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.543,False,False,True,,True,likely_yes,yes,8223,False,standard,False,,23687
CNG_Data2k/files/Q00897.01-0000716722.MSG,Q00897.01-0000716722.MSG,.msg,280576,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address,True,Contact Information,False,,ambiguous,True,no,4138,likely_non_responsive,,False,False,0,0,0,0,0,0,1.891,True,False,False,stage1_nr,False,,,0,False,,False,,4138
CNG_Data2k/files/Q00897.01-0000697489.MSG,Q00897.01-0000697489.MSG,.msg,215040,ok,True,False,text,False,0,0,2,False,0,False,0-10,Address | Email | Phone | Money/Amount | Credentials,True,Contact Information | Financial Account Information | Access Credentials,False,,ambiguous,True,no,3963,likely_non_responsive,,False,False,0,0,0,0,0,0,2.26,True,False,False,stage1_nr,False,,,0,False,,False,,3963
CNG_Data2k/files/Q00897.01-0000892701.PDF,Q00897.01-0000892701.PDF,.pdf,9427,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.062,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000297535.XLSX,Q00897.01-0000297535.XLSX,.xlsx,88533,ok,True,True,text,True,23,0,1530,False,0,False,100+,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,8836,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.238,True,False,False,stage1_nr,False,,,0,False,,False,,8836
CNG_Data2k/files/Q00897.01-0000122931.PDF,Q00897.01-0000122931.PDF,.pdf,76497,ok,True,True,text,True,1,0,2,False,2,False,0-10,Name | Address | Driver License | Date of Birth | Card Expiry/CVV,True,Contact Information | Government-Issued Identification | Birth Information | Financial Account Information,False,,ambiguous,True,yes,8583,standard,bde_llm_count,True,True,1,0,0,0,0,1,10.74,False,False,True,,True,clear_yes,yes,4717,False,standard,False,,13300
CNG_Data2k/files/Q00897.01-0000540341.0001.PDF,Q00897.01-0000540341.0001.PDF,.pdf,22565,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.032,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000772744.0001.PDF,Q00897.01-0000772744.0001.PDF,.pdf,110100,ok,True,False,text,False,18,0,4,False,0,False,0-10,Name | Address | Email | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,9399,standard,,False,False,0,0,0,0,0,0,3.239,False,False,True,,True,borderline,no,9509,False,likely_non_responsive,True,,18908
CNG_Data2k/files/Q00897.01-0000642884.MSG,Q00897.01-0000642884.MSG,.msg,23040,ok,True,False,text,False,0,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.018,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000325130.PDF,Q00897.01-0000325130.PDF,.pdf,248832,ok,True,False,text,False,4,0,9,False,7,False,0-10,Name | Address | Email | Phone | Tax ID | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,False,,ambiguous,True,yes,9673,standard,"img_ocr:p2(1/1,+176chars) bde_llm_count",False,False,0,1,1,1,0,1,8.647,False,False,True,,True,clear_no,no,5294,False,likely_non_responsive,True,,14967
CNG_Data2k/files/Q00897.01-0000288715.XLSX,Q00897.01-0000288715.XLSX,.xlsx,1301519,ok,True,True,text,True,4,0,304,False,304,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,True,no,8004,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.846,False,True,True,,True,likely_no,no,4434,True,likely_non_responsive,True,,12438
CNG_Data2k/files/Q00897.01-0000897761.PDF,Q00897.01-0000897761.PDF,.pdf,13329,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.135,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000418727.MSG,Q00897.01-0000418727.MSG,.msg,180224,ok,True,False,text,False,0,2,5,False,0,False,0-10,Name | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,4496,standard,,False,False,0,0,0,0,0,0,8.089,False,False,True,,True,likely_no,no,4576,False,likely_non_responsive,True,,9072
CNG_Data2k/files/Q00897.01-0000629836.MSG,Q00897.01-0000629836.MSG,.msg,111616,ok,True,False,text,False,0,3,4,False,0,False,0-10,Name | Address | Email | Phone | Health,True,Contact Information | Health-Related Information,False,,ambiguous,True,yes,4784,standard,,False,False,0,0,0,0,0,0,3.02,False,False,True,,True,likely_no,no,4865,False,likely_non_responsive,True,,9649
