rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total
CNG_Data2k_variance/files/Q00897.01-0000836237.0001.DOCX,Q00897.01-0000836237.0001.DOCX,.docx,54460,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Address,True,Contact Information,False,,ambiguous,True,yes,6687,standard,,False,False,0,0,0,0,0,0,3.29,False,False,True,,True,borderline,no,6749,False,likely_non_responsive,True,,13436
CNG_Data2k_variance/files/Q00897.01-0000858983.PDF,Q00897.01-0000858983.PDF,.pdf,62118,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3979,standard,,False,False,0,0,0,0,0,0,3.489,False,False,True,,True,likely_yes,yes,4026,False,standard,False,,8005
CNG_Data2k_variance/files/Q00897.01-0000138897.PDF,Q00897.01-0000138897.PDF,.pdf,3078733,ok,True,True,text,True,15,0,260,False,6,False,100+,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,21381,standard,bde_llm_count,True,True,15,0,0,0,0,1,20.092,False,False,True,,True,likely_yes,yes,11092,True,structured_bde,False,,32473
CNG_Data2k_variance/files/Q00897.01-0000291183.PDF,Q00897.01-0000291183.PDF,.pdf,352769,ok,True,True,text,True,2,0,5,False,3,False,0-10,Name | Address | Email | Phone | Money/Amount | Health,True,Contact Information | Financial Account Information | Health-Related Information,False,,ambiguous,True,yes,7212,standard,bde_llm_count,True,True,2,0,0,0,0,1,13.018,False,False,True,,True,clear_yes,yes,4075,False,standard,False,,11287
CNG_Data2k_variance/files/Q00897.01-0000865492.PDF,Q00897.01-0000865492.PDF,.pdf,102368,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Address | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,3957,standard,,False,False,0,0,0,0,0,0,4.516,False,False,True,,True,clear_yes,yes,4024,False,standard,False,,7981
CNG_Data2k_variance/files/Q00897.01-0000614391.0001.PPTX,Q00897.01-0000614391.0001.PPTX,.pptx,6428543,ok,True,False,text,False,25,0,3,False,0,False,0-10,Name | Card/Transaction | Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,4582,likely_non_responsive,,False,False,0,0,0,0,0,0,4.233,True,False,False,stage1_nr,False,,,0,False,,False,,4582
CNG_Data2k_variance/files/Q00897.01-0000647502.MSG,Q00897.01-0000647502.MSG,.msg,168960,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Email,True,Contact Information,False,,ambiguous,True,no,8648,likely_non_responsive,,False,False,0,0,0,0,0,0,1.653,True,False,False,stage1_nr,False,,,0,False,,False,,8648
CNG_Data2k_variance/files/Q00897.01-0000279746.PDF,Q00897.01-0000279746.PDF,.pdf,25933,ok,True,False,text,False,1,0,2,False,0,False,0-10,Name | Address | Phone,True,Contact Information,False,,ambiguous,True,yes,3861,standard,,True,True,1,0,0,0,0,1,7.901,False,False,True,,True,likely_yes,yes,3914,False,standard,False,,7775
CNG_Data2k_variance/files/Q00897.01-0000411955.MSG,Q00897.01-0000411955.MSG,.msg,242176,ok,True,False,text,False,0,0,1,False,0,False,0-10,Name | Address | Email | Credentials,True,Contact Information | Access Credentials,False,,ambiguous,True,yes,4610,standard,,False,False,0,0,0,0,0,0,7.24,False,False,True,,True,likely_no,no,4697,False,likely_non_responsive,True,,9307
CNG_Data2k_variance/files/Q00897.01-0000904896.PDF,Q00897.01-0000904896.PDF,.pdf,17178,ok,True,True,text,True,2,0,28,False,1,False,20-50,Name | Address | Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,8197,standard,bde_llm_count,True,True,2,0,0,0,0,1,10.812,False,False,True,,True,clear_yes,yes,4557,False,standard,False,,12754
CNG_Data2k_variance/files/Q00897.01-0000763576.0001.PDF,Q00897.01-0000763576.0001.PDF,.pdf,85881,ok,True,False,text,False,1,0,2,False,0,False,0-10,Name | Phone,True,Contact Information,False,,ambiguous,True,no,4009,likely_non_responsive,,False,False,0,0,0,0,0,0,1.313,True,False,False,stage1_nr,False,,,0,False,,False,,4009
CNG_Data2k_variance/files/Q00897.01-0000244619.PDF,Q00897.01-0000244619.PDF,.pdf,46404,ok,True,True,text,True,5,0,38,False,0,False,20-50,Name | Address | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,8361,likely_non_responsive,bde_llm_count,True,True,5,0,0,0,0,1,9.951,True,False,False,stage1_nr,False,,,0,False,,False,,8361
CNG_Data2k_variance/files/Q00897.01-0000403767.0001.XLSX,Q00897.01-0000403767.0001.XLSX,.xlsx,29210,ok,True,True,text,True,4,0,225,False,2,False,100+,Name,False,,False,,ambiguous,True,no,7071,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,3.212,True,False,False,stage1_nr,False,,,0,False,,False,,7071
CNG_Data2k_variance/files/Q00897.01-0000680059.MSG,Q00897.01-0000680059.MSG,.msg,48640,ok,True,False,text,False,0,0,7,False,4,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,12329,standard,bde_llm_count,False,False,0,0,0,0,0,0,7.807,False,False,True,,True,likely_yes,yes,6610,False,standard,False,,18939
CNG_Data2k_variance/files/Q00897.01-0000859332.PDF,Q00897.01-0000859332.PDF,.pdf,49268,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.132,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000307404.MSG,Q00897.01-0000307404.MSG,.msg,146432,ok,True,False,text,False,0,2,8,False,6,False,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,13951,standard,bde_llm_count,False,False,0,0,0,0,0,0,17.058,False,False,True,,True,likely_no,no,7446,False,likely_non_responsive,True,,21397
CNG_Data2k_variance/files/Q00897.01-0000790830.MSG,Q00897.01-0000790830.MSG,.msg,62464,ok,True,False,text,False,0,1,4,False,0,False,0-10,Name | Address | Email | Phone | Health,True,Contact Information | Health-Related Information,False,,ambiguous,True,yes,6089,standard,,False,False,0,0,0,0,0,0,5.013,False,False,True,,True,likely_yes,yes,6144,False,standard,False,,12233
CNG_Data2k_variance/files/Q00897.01-0000242546.PDF,Q00897.01-0000242546.PDF,.pdf,683953,ok,True,True,text,True,2,0,11,False,1,False,10-20,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,7980,standard,bde_llm_count,True,True,2,0,0,0,0,1,11.637,False,False,True,,True,likely_no,no,4448,False,likely_non_responsive,True,,12428
CNG_Data2k_variance/files/Q00897.01-0000457982.0001.PDF,Q00897.01-0000457982.0001.PDF,.pdf,933715,ok,True,False,text,False,43,0,3,False,0,False,0-10,Payment Card | Card/Transaction | Money/Amount,True,Financial Account Information,False,,ambiguous,True,no,13690,likely_non_responsive,,False,False,0,0,0,0,0,0,3.195,True,False,False,stage1_nr,False,,,0,False,,False,,13690
CNG_Data2k_variance/files/Q00897.01-0000912141.PDF,Q00897.01-0000912141.PDF,.pdf,17954,ok,True,True,text,True,3,0,66,False,59,True,50-100,Phone | SSN | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,True,,clear_responsive,False,,4839,structured_bde,bde_llm_count_roster,True,True,3,0,0,0,0,1,16.446,False,True,True,,True,clear_yes,yes,6117,True,structured_bde,False,,10956
CNG_Data2k_variance/files/Q00897.01-0000774213.MSG,Q00897.01-0000774213.MSG,.msg,39936,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Address | Email | Phone | Work-Related,True,Contact Information | Work-Related Information,False,,ambiguous,True,yes,4774,standard,,False,False,0,0,0,0,0,0,5.095,False,False,True,,True,likely_no,no,4850,False,likely_non_responsive,True,,9624
CNG_Data2k_variance/files/Q00897.01-0000078361.PDF,Q00897.01-0000078361.PDF,.pdf,608316,ok,True,True,text,True,1,0,19,False,1,False,10-20,Name | Address | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,8125,standard,bde_llm_count,True,True,1,0,0,0,0,1,24.155,False,False,True,,True,likely_no,no,4520,False,likely_non_responsive,True,,12645
CNG_Data2k_variance/files/Q00897.01-0000834957.0001.PDF,Q00897.01-0000834957.0001.PDF,.pdf,102530,ok,True,False,text,False,5,0,2,False,0,False,0-10,Name | Address | Card Expiry/CVV | Card/Transaction | Money/Amount | Credentials,True,Contact Information | Financial Account Information | Access Credentials,False,,ambiguous,True,no,8332,likely_non_responsive,,False,False,0,0,0,0,0,0,2.669,True,False,False,stage1_nr,False,,,0,False,,False,,8332
CNG_Data2k_variance/files/Q00897.01-0000331985.PDF,Q00897.01-0000331985.PDF,.pdf,361150,ok,True,False,text,False,4,0,1,False,0,False,0-10,Name | Address | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4548,standard,"img_ocr:p3(1/1,+517chars)",False,False,0,1,1,1,0,1,9.21,False,False,True,,True,borderline,no,4591,False,likely_non_responsive,True,,9139
CNG_Data2k_variance/files/Q00897.01-0000792702.MSG,Q00897.01-0000792702.MSG,.msg,50176,error,False,False,,False,0,0,0,False,0,False,,,False,,False,,,False,,0,review_error,MalformedRtf,False,False,0,0,0,0,0,0,0.948,False,False,False,extract_error,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000276503.PDF,Q00897.01-0000276503.PDF,.pdf,250449,ok,True,False,text,False,2,0,3,False,0,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4022,likely_non_responsive,,True,True,2,0,0,0,0,1,6.737,True,False,False,stage1_nr,False,,,0,False,,False,,4022
CNG_Data2k_variance/files/Q00897.01-0000807229.MSG,Q00897.01-0000807229.MSG,.msg,180736,ok,True,False,text,False,0,7,12,False,6,False,10-20,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,11510,standard,bde_llm_count,False,False,0,0,0,0,0,0,8.378,False,False,True,,True,clear_no,no,6198,False,likely_non_responsive,True,,17708
CNG_Data2k_variance/files/Q00897.01-0000294501.PDF,Q00897.01-0000294501.PDF,.pdf,1626754,ok,True,False,text,False,10,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,1.786,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000341571.PDF,Q00897.01-0000341571.PDF,.pdf,210016,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Money/Amount | Student ID,True,Financial Account Information | Student-Related Information,False,,ambiguous,True,yes,3864,standard,,False,False,0,0,0,0,0,0,4.391,False,False,True,,True,likely_yes,yes,3903,False,standard,False,,7767
CNG_Data2k_variance/files/Q00897.01-0000267041.XLSX,Q00897.01-0000267041.XLSX,.xlsx,13210,ok,True,True,text,True,1,0,30,False,0,False,20-50,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,10460,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,4.967,True,False,False,stage1_nr,False,,,0,False,,False,,10460
CNG_Data2k_variance/files/Q00897.01-0000021802.PDF,Q00897.01-0000021802.PDF,.pdf,361457,ok,True,False,text,False,1,0,7,False,7,False,0-10,Name | Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,31718,standard,bde_llm_count_roster,False,False,0,0,0,0,0,0,16.821,False,False,True,,True,clear_yes,yes,16409,False,standard,False,,48127
CNG_Data2k_variance/files/Q00897.01-0000794325.0001.PDF,Q00897.01-0000794325.0001.PDF,.pdf,3810632,ok,True,False,text,False,17,0,16,False,16,False,10-20,Name | Money/Amount | Work-Related,True,Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,17204,standard,"img_ocr:p2(1/1,+52chars) bde_llm_count_roster",False,False,0,1,1,1,0,1,19.784,False,False,True,,True,likely_yes,yes,8998,False,standard,False,,26202
CNG_Data2k_variance/files/Q00897.01-0000544262.0001.PDF,Q00897.01-0000544262.0001.PDF,.pdf,23620,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.046,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000445390.MSG,Q00897.01-0000445390.MSG,.msg,455168,ok,True,False,text,False,0,1,4,False,0,False,0-10,Name | Address | Email | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,3982,likely_non_responsive,,False,False,0,0,0,0,0,0,2.621,True,False,False,stage1_nr,False,,,0,False,,False,,3982
CNG_Data2k_variance/files/Q00897.01-0000809649.0001.DOCX,Q00897.01-0000809649.0001.DOCX,.docx,60526,ok,True,False,text,False,0,0,1,False,0,False,0-10,Address | Health,True,Contact Information | Health-Related Information,False,,ambiguous,True,no,5680,likely_non_responsive,,False,False,0,0,0,0,0,0,1.254,True,False,False,stage1_nr,False,,,0,False,,False,,5680
CNG_Data2k_variance/files/Q00897.01-0000277533.XLSX,Q00897.01-0000277533.XLSX,.xlsx,29629,ok,True,True,text,True,3,0,79,False,79,True,50-100,Name | Address | Email | Phone,True,Contact Information,True,,ambiguous,True,yes,10476,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,7.596,False,True,True,,True,clear_no,no,5603,True,likely_non_responsive,True,,16079
CNG_Data2k_variance/files/Q00897.01-0000238553.PDF,Q00897.01-0000238553.PDF,.pdf,2661071,ok,True,True,text,True,8,0,9,False,0,False,0-10,Name | Address | Account Balance | Money/Amount | Demographic | Work-Related,True,Contact Information | Financial Account Information | Demographic Information | Work-Related Information,False,,ambiguous,True,yes,17124,standard,bde_llm_count,True,True,8,0,0,0,0,1,19.87,False,False,True,,True,likely_no,no,9024,False,likely_non_responsive,True,,26148
CNG_Data2k_variance/files/Q00897.01-0000669368.0002.PDF,Q00897.01-0000669368.0002.PDF,.pdf,9945,ok,True,False,text,False,9,0,8,False,0,False,0-10,Name | Address | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,8562,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,3.832,True,False,False,stage1_nr,False,,,0,False,,False,,8562
CNG_Data2k_variance/files/Q00897.01-0000062491.PDF,Q00897.01-0000062491.PDF,.pdf,340635,ok,True,True,text,True,1,0,13,False,0,False,10-20,Name | Address | Phone | Tax ID | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,False,,ambiguous,True,no,7730,likely_non_responsive,bde_llm_count,True,True,1,0,0,0,0,1,12.632,True,False,False,stage1_nr,False,,,0,False,,False,,7730
CNG_Data2k_variance/files/Q00897.01-0000298047.XLSX,Q00897.01-0000298047.XLSX,.xlsx,37391,ok,True,True,text,True,4,0,721,False,721,True,100+,Phone | Payment Card | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,7063,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,14.04,False,True,True,,True,likely_no,no,3973,True,likely_non_responsive,True,,11036
CNG_Data2k_variance/files/Q00897.01-0000372456.MSG,Q00897.01-0000372456.MSG,.msg,172544,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Address | Email | Phone | Card Expiry/CVV | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4342,likely_non_responsive,,False,False,0,0,0,0,0,0,2.057,True,False,False,stage1_nr,False,,,0,False,,False,,4342
CNG_Data2k_variance/files/Q00897.01-0000869610.TXT,Q00897.01-0000869610.TXT,.txt,800,ok,True,False,text,False,0,0,1,False,0,False,0-10,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,3994,likely_non_responsive,,False,False,0,0,0,0,0,0,1.137,True,False,False,stage1_nr,False,,,0,False,,False,,3994
CNG_Data2k_variance\files\Q00897.01-0000851305.XLS,Q00897.01-0000851305.XLS,.xls,22219,ok,True,True,text,True,1,0,66,False,0,False,50-100,Money/Amount,False,Financial Account Information,False,,ambiguous,True,no,7271,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,4.484,True,False,False,stage1_nr,False,,,0,False,,False,,7271
CNG_Data2k_variance/files/Q00897.01-0000854738.XLSX,Q00897.01-0000854738.XLSX,.xlsx,17780,ok,True,True,text,True,3,0,1,False,1,False,0-10,Name | Money/Amount,False,Financial Account Information,False,,ambiguous,True,yes,8192,standard,bde_llm_count,False,False,0,0,0,0,0,0,4.514,False,False,True,,True,clear_yes,yes,4564,False,standard,False,,12756
CNG_Data2k_variance/files/Q00897.01-0000295239.PDF,Q00897.01-0000295239.PDF,.pdf,312386,ok,True,False,text,False,6,0,4,False,0,False,0-10,Name | Address | Email | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,5186,standard,"img_ocr:p2(1/1,+7chars)",False,False,0,1,1,1,0,1,18.186,False,False,True,,True,borderline,no,5237,False,likely_non_responsive,True,,10423
CNG_Data2k_variance/files/Q00897.01-0000913590.PDF,Q00897.01-0000913590.PDF,.pdf,79413,ok,True,True,text,True,2,0,9,False,3,False,0-10,SSN | Money/Amount,True,Government-Issued Identification | Financial Account Information,False,,clear_responsive,False,,4699,standard,bde_llm_count_roster,True,True,2,0,0,0,0,1,8.534,False,False,True,,True,clear_yes,yes,5547,False,standard,False,,10246
CNG_Data2k_variance/files/Q00897.01-0000346683.PDF,Q00897.01-0000346683.PDF,.pdf,157364,ok,True,False,text,False,3,0,59,False,59,True,50-100,Name | Phone | Money/Amount,True,Contact Information | Financial Account Information,True,,ambiguous,True,yes,13498,bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,13.351,False,True,True,,True,clear_yes,yes,7393,True,bde,False,,20891
CNG_Data2k_variance/files/Q00897.01-0000751987.MSG,Q00897.01-0000751987.MSG,.msg,75264,ok,True,False,text,False,0,0,7,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,no,8617,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,6.893,True,False,False,stage1_nr,False,,,0,False,,False,,8617
CNG_Data2k_variance/files/Q00897.01-0000894850.PDF,Q00897.01-0000894850.PDF,.pdf,184230,ok,True,False,text,False,21,0,13,False,6,False,10-20,Name | Address | Phone,True,Contact Information,False,,ambiguous,True,yes,29557,standard,bde_llm_count_roster,False,False,0,0,0,0,0,0,10.396,False,False,True,,True,clear_yes,yes,15327,False,standard,False,,44884
CNG_Data2k_variance/files/Q00897.01-0000256990.DOCX,Q00897.01-0000256990.DOCX,.docx,19782,ok,True,False,text,False,0,0,3,False,0,False,0-10,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,3862,likely_non_responsive,,False,False,0,0,0,0,0,0,2.283,True,False,False,stage1_nr,False,,,0,False,,False,,3862
CNG_Data2k_variance/files/Q00897.01-0000453467.MSG,Q00897.01-0000453467.MSG,.msg,119296,ok,True,False,text,False,0,0,26,False,26,False,20-50,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,8606,standard,bde_llm_count_roster,False,False,0,0,0,0,0,0,9.034,False,False,True,,True,likely_no,no,4882,False,likely_non_responsive,True,,13488
CNG_Data2k_variance/files/Q00897.01-0000467113.0002.PDF,Q00897.01-0000467113.0002.PDF,.pdf,227514,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.117,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000002102.PDF,Q00897.01-0000002102.PDF,.pdf,550368,ok,True,True,text,True,11,0,91,False,3,False,50-100,Name | Address | Email | Phone | SSN | Money/Amount | Health | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Health-Related Information | Work-Related Information,False,,clear_responsive,False,,6848,standard,bde_llm_count,True,True,11,0,0,0,0,1,13.4,False,False,True,,True,clear_yes,yes,7611,True,structured_bde,False,,14459
CNG_Data2k_variance/files/Q00897.01-0000011173.PDF,Q00897.01-0000011173.PDF,.pdf,59110,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.041,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k_variance/files/Q00897.01-0000003729.PDF,Q00897.01-0000003729.PDF,.pdf,57185,ok,True,False,text,False,3,0,1,False,0,False,0-10,Name | Family,True,Family Information,False,,ambiguous,True,yes,3916,standard,,False,False,0,0,0,0,0,0,5.492,False,False,True,,True,borderline,no,3978,False,likely_non_responsive,True,,7894
CNG_Data2k_variance/files/Q00897.01-0000427736.MSG,Q00897.01-0000427736.MSG,.msg,159232,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,4123,standard,,False,False,0,0,0,0,0,0,4.651,False,False,True,,True,borderline,no,4253,False,likely_non_responsive,True,,8376
CNG_Data2k_variance/files/Q00897.01-0000779358.MSG,Q00897.01-0000779358.MSG,.msg,289792,ok,True,False,text,False,0,1,1,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,3831,standard,,False,False,0,0,0,0,0,0,3.334,False,False,True,,True,likely_no,no,3886,False,likely_non_responsive,True,,7717
CNG_Data2k_variance/files/Q00897.01-0000736594.MSG,Q00897.01-0000736594.MSG,.msg,178176,ok,True,False,text,False,0,1,2,False,0,False,0-10,Name | Phone,True,Contact Information,False,,ambiguous,True,no,4542,likely_non_responsive,,False,False,0,0,0,0,0,0,2.011,True,False,False,stage1_nr,False,,,0,False,,False,,4542
CNG_Data2k_variance/files/Q00897.01-0000912802.PDF,Q00897.01-0000912802.PDF,.pdf,76302,ok,True,True,text,True,3,0,6,False,5,False,0-10,Address | SSN | Bank/Account Number | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,False,,clear_responsive,False,,5773,standard,bde_llm_count_roster,True,True,3,0,0,0,0,1,10.181,False,False,True,,True,clear_yes,yes,6720,False,standard,False,,12493
