rel_path,file_name,ext,size_bytes,status,searchable,programmatic,text_extractable,is_structured,page_or_sheet_count,attachment_count,estimated_entities,estimate_truncated,bde_person_count,bde_confirmed,entity_bucket,entities_found,value_signal,pi_categories,is_bde,complexity_bucket,ambiguity,llm_consulted,llm_responsive,llm_tokens,suggested_lane,detail,ocr_attempted,ocr,ocr_pages,img_ocr_qualifying,img_ocr_calls,img_ocr_ok,img_decode_failed,di_calls,elapsed_s,nr_stage1,bde_stage1,s2_ran,s2_skip_reason,s2_llm_consulted,s2_llm_responsiveness,s2_llm_responsive,s2_llm_tokens,s2_is_bde,s2_lane,s2_nr,s2_detail,llm_tokens_total
CNG_Data2k\files\Q00897.01-0000724795.0001.XLS,Q00897.01-0000724795.0001.XLS,.xls,9633,ok,True,True,text,True,1,0,3,False,0,False,0-10,Name | Address,True,Contact Information,False,,ambiguous,True,yes,3463,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.898,False,False,True,,True,clear_no,no,2315,False,likely_non_responsive,True,,5778
CNG_Data2k/files/Q00897.01-0000001916.PDF,Q00897.01-0000001916.PDF,.pdf,935464,ok,True,False,text,False,2,0,4,False,0,False,0-10,Name | Address | SSN | Date of Birth | Money/Amount,True,Contact Information | Government-Issued Identification | Birth Information | Financial Account Information,False,,clear_responsive,False,,0,standard,,True,True,2,0,0,0,0,1,8.652,False,False,True,,True,clear_yes,yes,4647,False,standard,False,,4647
CNG_Data2k/files/Q00897.01-0000007805.PDF,Q00897.01-0000007805.PDF,.pdf,44850,ok,True,False,text,False,9,0,50,False,50,False,20-50,Name | Address,True,Contact Information,False,,ambiguous,True,yes,21276,standard,bde_llm_count_roster,False,False,0,0,0,0,0,0,17.274,False,False,True,,True,clear_yes,yes,11328,False,standard,False,,32604
CNG_Data2k/files/Q00897.01-0000894193.PDF,Q00897.01-0000894193.PDF,.pdf,7614,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.057,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000616747.MSG,Q00897.01-0000616747.MSG,.msg,266752,ok,True,False,text,False,0,3,6,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,6723,standard,,False,False,0,0,0,0,0,0,5.017,False,False,True,,True,likely_no,no,6734,False,likely_non_responsive,True,,13457
CNG_Data2k/files/Q00897.01-0000884048.XLSX,Q00897.01-0000884048.XLSX,.xlsx,54234,ok,True,True,text,True,5,0,58,False,58,True,50-100,Name | Address | Phone,True,Contact Information,True,,ambiguous,True,yes,8148,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,3.969,False,True,True,,True,clear_no,no,4516,True,likely_non_responsive,True,,12664
CNG_Data2k/files/Q00897.01-0000669864.MSG,Q00897.01-0000669864.MSG,.msg,213504,ok,True,False,text,False,0,2,3,False,0,False,0-10,Name | Phone,True,Contact Information,False,,ambiguous,True,no,3729,likely_non_responsive,,False,False,0,0,0,0,0,0,1.303,True,False,False,stage1_nr,False,,,0,False,,False,,3729
CNG_Data2k/files/Q00897.01-0000907300.PDF,Q00897.01-0000907300.PDF,.pdf,821323,ok,True,False,text,False,114,0,30,False,30,False,20-50,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,36284,standard,bde_llm_count_roster,False,False,0,0,0,0,0,0,25.037,False,False,True,,True,clear_yes,yes,18586,False,standard,False,,54870
CNG_Data2k/files/Q00897.01-0000841723.0016.PDF,Q00897.01-0000841723.0016.PDF,.pdf,6678,ok,True,False,text,False,3,0,1,False,0,False,0-10,Address | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,no,5390,likely_non_responsive,,False,False,0,0,0,0,0,0,1.488,True,False,False,stage1_nr,False,,,0,False,,False,,5390
CNG_Data2k/files/Q00897.01-0000132434.PDF,Q00897.01-0000132434.PDF,.pdf,348388,ok,True,True,text,True,2,0,29,False,0,False,20-50,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,7844,standard,bde_llm_count,True,True,2,0,0,0,0,1,9.27,False,False,True,,True,clear_no,no,4375,False,likely_non_responsive,True,,12219
CNG_Data2k/files/Q00897.01-0000342009.PDF,Q00897.01-0000342009.PDF,.pdf,100858,ok,True,False,text,False,5,0,2,False,0,False,0-10,Name | Address | Phone,True,Contact Information,False,,ambiguous,True,no,6172,likely_non_responsive,,False,False,0,0,0,0,0,0,2.348,True,False,False,stage1_nr,False,,,0,False,,False,,6172
CNG_Data2k/files/Q00897.01-0000868618.TXT,Q00897.01-0000868618.TXT,.txt,27721,ok,True,False,text,False,0,0,91,False,0,False,50-100,Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,33746,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,2.68,True,False,False,stage1_nr,False,,,0,False,,False,,33746
CNG_Data2k/files/Q00897.01-0000613390.MSG,Q00897.01-0000613390.MSG,.msg,96256,ok,True,False,text,False,0,0,4,False,0,False,0-10,Name | Address | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,5914,standard,,False,False,0,0,0,0,0,0,3.278,False,False,True,,True,clear_yes,yes,5946,False,standard,False,,11860
CNG_Data2k/files/Q00897.01-0000903015.PDF,Q00897.01-0000903015.PDF,.pdf,11840,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.032,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000138858.PDF,Q00897.01-0000138858.PDF,.pdf,2904784,ok,True,True,text,True,15,0,206,False,0,False,100+,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,19767,standard,bde_llm_count,True,True,15,0,0,0,0,1,11.957,False,False,True,,True,likely_no,no,10295,True,likely_non_responsive,True,,30062
CNG_Data2k/files/Q00897.01-0000264931.CSV,Q00897.01-0000264931.CSV,.csv,34391,ok,True,True,text,True,0,0,285,False,0,False,100+,Payment Card | Card/Transaction | Money/Amount,True,Financial Account Information,False,,ambiguous,True,no,11156,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.323,True,False,False,stage1_nr,False,,,0,False,,False,,11156
CNG_Data2k/files/Q00897.01-0000685126.MSG,Q00897.01-0000685126.MSG,.msg,240128,ok,True,False,text,False,0,0,11,False,11,False,10-20,Email | Phone | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,no,12908,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,3.147,True,False,False,stage1_nr,False,,,0,False,,False,,12908
CNG_Data2k/files/Q00897.01-0000859353.PDF,Q00897.01-0000859353.PDF,.pdf,95251,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.035,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000538110.0001.XLSX,Q00897.01-0000538110.0001.XLSX,.xlsx,51217,ok,True,True,text,True,4,0,66,False,14,True,50-100,Name | Money/Amount,False,Financial Account Information,True,,ambiguous,True,no,11063,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,68.167,False,True,True,,True,clear_no,no,5969,True,likely_non_responsive,True,,17032
CNG_Data2k/files/Q00897.01-0000829883.0001.PDF,Q00897.01-0000829883.0001.PDF,.pdf,167808,ok,True,False,text,False,16,0,25,False,25,False,20-50,Name | Address | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,24605,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,6.434,True,False,False,stage1_nr,False,,,0,False,,False,,24605
CNG_Data2k/files/Q00897.01-0000015224.PDF,Q00897.01-0000015224.PDF,.pdf,382235,ok,True,True,text,True,2,0,13,False,1,False,10-20,Address | Phone | SSN | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,False,,clear_responsive,False,,3455,standard,bde_llm_count,True,True,2,0,0,0,0,1,8.034,False,False,True,,True,clear_yes,yes,4319,False,standard,False,,7774
CNG_Data2k/files/Q00897.01-0000709760.MSG,Q00897.01-0000709760.MSG,.msg,346624,error,False,False,,False,0,0,0,False,0,False,,,False,,False,,,False,,0,review_error,UnicodeDecodeError,False,False,0,0,0,0,0,0,0.98,False,False,False,extract_error,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000370772.MSG,Q00897.01-0000370772.MSG,.msg,306176,ok,True,False,text,False,0,0,2,False,0,False,0-10,Address | Email | Phone,True,Contact Information,False,,ambiguous,True,no,4195,likely_non_responsive,,False,False,0,0,0,0,0,0,4.489,True,False,False,stage1_nr,False,,,0,False,,False,,4195
CNG_Data2k/files/Q00897.01-0000670115.0002.PDF,Q00897.01-0000670115.0002.PDF,.pdf,16269,ok,True,False,text,False,16,0,6,False,0,False,0-10,Name | Address | Phone | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,5051,standard,,False,False,0,0,0,0,0,0,2.679,False,False,True,,True,clear_no,no,5120,False,likely_non_responsive,True,,10171
CNG_Data2k/files/Q00897.01-0000416955.MSG,Q00897.01-0000416955.MSG,.msg,144896,ok,True,False,text,False,0,0,1,False,0,False,0-10,Credentials | Health,False,Access Credentials | Health-Related Information,False,,ambiguous,True,no,3898,likely_non_responsive,,False,False,0,0,0,0,0,0,1.511,True,False,False,stage1_nr,False,,,0,False,,False,,3898
CNG_Data2k/files/Q00897.01-0000014940.PDF,Q00897.01-0000014940.PDF,.pdf,778645,ok,True,False,text,False,5,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,"img_ocr:none(2 calls,0 chars)",False,False,0,2,2,0,0,2,10.326,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000293310.PDF,Q00897.01-0000293310.PDF,.pdf,1314,ok,True,False,text,False,1,0,1,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,yes,3791,standard,,False,False,0,0,0,0,0,0,4.114,False,False,True,,True,likely_yes,yes,3836,False,standard,False,,7627
CNG_Data2k/files/Q00897.01-0000476991.0001.PDF,Q00897.01-0000476991.0001.PDF,.pdf,284473,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.082,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000566393.0001.CSV,Q00897.01-0000566393.0001.CSV,.csv,86635,ok,True,True,text,True,0,0,427,False,2,False,100+,Name | Money/Amount,False,Financial Account Information,False,,ambiguous,True,yes,15729,standard,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,4.32,False,False,True,,True,clear_no,no,8349,True,likely_non_responsive,True,,24078
CNG_Data2k/files/Q00897.01-0000117219.PDF,Q00897.01-0000117219.PDF,.pdf,29995,ok,True,False,text,False,4,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.35,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000241548.XLSX,Q00897.01-0000241548.XLSX,.xlsx,118741,ok,True,True,text,True,3,0,246,False,0,False,100+,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,10882,likely_non_responsive,bde_llm_count,False,False,0,0,0,0,0,0,2.981,True,False,False,stage1_nr,False,,,0,False,,False,,10882
CNG_Data2k/files/Q00897.01-0000397749.MSG,Q00897.01-0000397749.MSG,.msg,133120,ok,True,False,text,False,0,0,9,False,7,False,0-10,Name | Address | Email | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,10721,standard,bde_llm_count,False,False,0,0,0,0,0,0,5.066,False,False,True,,True,likely_no,no,5842,False,likely_non_responsive,True,,16563
CNG_Data2k/files/Q00897.01-0000004690.PDF,Q00897.01-0000004690.PDF,.pdf,1106756,ok,True,True,text,True,1,0,43,False,2,False,20-50,Name | Money/Amount | Work-Related,False,Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,8000,standard,bde_llm_count,True,True,1,0,0,0,0,1,13.964,False,False,True,,True,clear_yes,yes,4480,False,standard,False,,12480
CNG_Data2k/files/Q00897.01-0000892701.PDF,Q00897.01-0000892701.PDF,.pdf,9427,ok,True,False,text,False,1,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.089,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000903983.PDF,Q00897.01-0000903983.PDF,.pdf,17502,ok,True,True,text,True,2,0,29,False,2,False,20-50,Name | Address | Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,8345,standard,bde_llm_count,True,True,2,0,0,0,0,1,9.686,False,False,True,,True,clear_yes,yes,4608,False,standard,False,,12953
CNG_Data2k/files/Q00897.01-0000062979.PDF,Q00897.01-0000062979.PDF,.pdf,364967,ok,True,True,text,True,1,0,3,False,0,False,0-10,Address | Bank/Account Number | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,7365,likely_non_responsive,bde_llm_count,True,True,1,0,0,0,0,1,7.058,True,False,False,stage1_nr,False,,,0,False,,False,,7365
CNG_Data2k/files/Q00897.01-0000420932.0002.PDF,Q00897.01-0000420932.0002.PDF,.pdf,172570,ok,True,False,text,False,6,0,1,False,0,False,0-10,Address | Phone,True,Contact Information,False,,ambiguous,True,no,5294,likely_non_responsive,,False,False,0,0,0,0,0,0,2.005,True,False,False,stage1_nr,False,,,0,False,,False,,5294
CNG_Data2k/files/Q00897.01-0000294746.XLSX,Q00897.01-0000294746.XLSX,.xlsx,17610,ok,True,True,text,True,1,0,93,False,33,True,50-100,Phone | SSN | Money/Amount,True,Contact Information | Government-Issued Identification | Financial Account Information,True,,clear_responsive,False,,3901,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.934,False,True,True,,True,clear_yes,yes,4986,True,structured_bde,False,,8887
CNG_Data2k/files/Q00897.01-0000275517.0002.PDF,Q00897.01-0000275517.0002.PDF,.pdf,812078,ok,True,False,text,False,2,0,3,False,0,False,0-10,Name | Address | Phone,True,Contact Information,False,,ambiguous,True,yes,4299,standard,,True,True,2,0,0,0,0,1,10.445,False,False,True,,True,likely_no,no,4341,False,likely_non_responsive,True,,8640
CNG_Data2k/files/Q00897.01-0000270707.DOCX,Q00897.01-0000270707.DOCX,.docx,82106,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Money/Amount,True,Financial Account Information,False,,ambiguous,True,no,6443,likely_non_responsive,,False,False,0,0,0,0,0,0,1.322,True,False,False,stage1_nr,False,,,0,False,,False,,6443
CNG_Data2k/files/Q00897.01-0000891697.PDF,Q00897.01-0000891697.PDF,.pdf,13343,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.331,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000702102.MSG,Q00897.01-0000702102.MSG,.msg,102912,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Email | Phone | Card/Transaction | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,4134,standard,,False,False,0,0,0,0,0,0,2.722,False,False,True,,True,likely_no,no,4224,False,likely_non_responsive,True,,8358
CNG_Data2k/files/Q00897.01-0000119986.XLSX,Q00897.01-0000119986.XLSX,.xlsx,153584,ok,True,True,text,True,3,0,376,False,18,False,100+,Name | Address | Email | Phone | Payment Card,True,Contact Information | Financial Account Information,False,,ambiguous,True,yes,12941,standard,bde_llm_count,False,False,0,0,0,0,0,0,8.724,False,False,True,,True,clear_yes,yes,6947,True,structured_bde,False,,19888
CNG_Data2k/files/Q00897.01-0000015741.PDF,Q00897.01-0000015741.PDF,.pdf,873287,ok,True,True,text,True,3,0,81,False,2,True,50-100,Name | Address | Email | Phone | SSN | Date of Birth | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Birth Information | Financial Account Information | Work-Related Information,True,,clear_responsive,False,,4438,structured_bde,bde_llm_count_roster,True,True,3,0,0,0,0,1,8.246,False,True,True,,True,clear_yes,yes,5281,True,structured_bde,False,,9719
CNG_Data2k/files/Q00897.01-0000100092.XLSX,Q00897.01-0000100092.XLSX,.xlsx,51071,ok,True,True,text,True,11,0,256,False,0,False,100+,Name | Payment Card | Money/Amount,True,Financial Account Information,False,,ambiguous,True,no,8513,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,3.051,True,False,False,stage1_nr,False,,,0,False,,False,,8513
CNG_Data2k/files/Q00897.01-0000453467.MSG,Q00897.01-0000453467.MSG,.msg,119296,ok,True,False,text,False,0,0,24,False,18,False,20-50,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,8774,standard,bde_llm_count_roster,False,False,0,0,0,0,0,0,10.562,False,False,True,,True,likely_no,no,4990,False,likely_non_responsive,True,,13764
CNG_Data2k/files/Q00897.01-0000894615.PDF,Q00897.01-0000894615.PDF,.pdf,64670,ok,True,True,text,True,2,0,53,False,1,True,50-100,Name | Address | Money/Amount | Credentials,True,Contact Information | Financial Account Information | Access Credentials,True,,ambiguous,True,yes,7917,structured_bde,bde_llm_count_roster,True,True,2,0,0,0,0,1,8.829,False,True,True,,True,clear_yes,yes,4396,True,structured_bde,False,,12313
CNG_Data2k/files/Q00897.01-0000575153.0001.XLSX,Q00897.01-0000575153.0001.XLSX,.xlsx,34591,ok,True,True,text,True,1,0,257,False,0,False,100+,Phone | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,11917,likely_non_responsive,roster_by_rowcount bde_llm_count,False,False,0,0,0,0,0,0,2.522,True,False,False,stage1_nr,False,,,0,False,,False,,11917
CNG_Data2k/files/Q00897.01-0000401651.0001.DOCX,Q00897.01-0000401651.0001.DOCX,.docx,18339,ok,True,False,text,False,0,0,0,False,0,False,0-10,,False,,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.067,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000905312.PDF,Q00897.01-0000905312.PDF,.pdf,598485,ok,True,False,text,False,63,0,58,False,6,False,50-100,Address | Phone | SSN | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,14156,standard,bde_llm_count,False,False,0,0,0,0,0,0,14.896,False,False,True,,True,clear_yes,yes,15130,True,bde,False,,29286
CNG_Data2k/files/Q00897.01-0000332312.0001.PDF,Q00897.01-0000332312.0001.PDF,.pdf,840641,ok,True,False,text,False,6,0,1,False,0,False,0-10,Name | Email | Money/Amount,True,Contact Information | Financial Account Information,False,,ambiguous,True,no,4646,likely_non_responsive,,False,False,0,0,0,0,0,0,1.979,True,False,False,stage1_nr,False,,,0,False,,False,,4646
CNG_Data2k/files/Q00897.01-0000692175.MSG,Q00897.01-0000692175.MSG,.msg,145408,ok,True,False,text,False,0,0,2,False,0,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,5384,standard,,False,False,0,0,0,0,0,0,2.589,False,False,True,,True,borderline,no,5468,False,likely_non_responsive,True,,10852
CNG_Data2k/files/Q00897.01-0000288715.XLSX,Q00897.01-0000288715.XLSX,.xlsx,1301519,ok,True,True,text,True,4,0,304,False,304,True,100+,Money/Amount,False,Financial Account Information,True,,ambiguous,True,no,8001,structured_bde,bde_llm_count_roster,False,False,0,0,0,0,0,0,4.0,False,True,True,,True,likely_no,no,4424,True,likely_non_responsive,True,,12425
CNG_Data2k/files/Q00897.01-0000107322.PDF,Q00897.01-0000107322.PDF,.pdf,1877157,ok,True,True,text,True,15,0,212,False,2,False,100+,Address | Email | Phone | SSN | Money/Amount | Work-Related,True,Contact Information | Government-Issued Identification | Financial Account Information | Work-Related Information,False,,clear_responsive,False,,10127,standard,bde_llm_count,True,True,15,0,0,0,0,1,16.936,False,False,True,,True,likely_no,no,11054,True,likely_non_responsive,True,,21181
CNG_Data2k\files\Q00897.01-0000866775.XLS,Q00897.01-0000866775.XLS,.xls,83555,ok,True,True,text,True,3,0,124,False,124,True,100+,Name,False,,True,,ambiguous,True,yes,5027,structured_bde,roster_by_rowcount bde_llm_count_roster,False,False,0,0,0,0,0,0,5.268,False,True,True,,True,clear_yes,yes,3133,True,structured_bde,False,,8160
CNG_Data2k/files/Q00897.01-0000912173.PDF,Q00897.01-0000912173.PDF,.pdf,127569,ok,True,False,text,False,17,0,1,False,0,False,0-10,Health,False,Health-Related Information,False,,ambiguous,True,yes,16554,standard,,False,False,0,0,0,0,0,0,5.401,False,False,True,,True,clear_no,no,16600,False,likely_non_responsive,True,,33154
CNG_Data2k/files/Q00897.01-0000616148.MSG,Q00897.01-0000616148.MSG,.msg,693760,ok,True,False,text,False,0,6,7,False,6,False,0-10,Name | Address | Email | Phone,True,Contact Information,False,,ambiguous,True,yes,11647,standard,bde_llm_count,False,False,0,0,0,0,0,0,6.133,False,False,True,,True,likely_no,no,6287,False,likely_non_responsive,True,,17934
CNG_Data2k/files/Q00897.01-0000013273.PDF,Q00897.01-0000013273.PDF,.pdf,91760,ok,True,False,text,False,2,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.134,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000531307.0001.PDF,Q00897.01-0000531307.0001.PDF,.pdf,22564,ok,True,False,text,False,1,0,1,False,0,False,0-10,Money/Amount,False,Financial Account Information,False,,clear_non_responsive,False,,0,likely_non_responsive,,False,False,0,0,0,0,0,0,0.029,True,False,False,stage1_nr,False,,,0,False,,False,,0
CNG_Data2k/files/Q00897.01-0000011805.PDF,Q00897.01-0000011805.PDF,.pdf,314846,ok,True,False,text,False,1,0,2,False,0,False,0-10,Name | Email | Money/Amount | Work-Related,True,Contact Information | Financial Account Information | Work-Related Information,False,,ambiguous,True,yes,4121,standard,,False,False,0,0,0,0,0,0,2.364,False,False,True,,True,clear_yes,yes,4156,False,standard,False,,8277
CNG_Data2k/files/Q00897.01-0000697174.MSG,Q00897.01-0000697174.MSG,.msg,468480,ok,True,False,text,False,0,0,7,False,0,False,0-10,Name | Email | Card Expiry/CVV | Money/Amount | Health | Work-Related,True,Contact Information | Financial Account Information | Health-Related Information | Work-Related Information,False,,ambiguous,True,yes,11877,standard,bde_llm_count,False,False,0,0,0,0,0,0,7.391,False,False,True,,True,borderline,no,6446,False,likely_non_responsive,True,,18323
